REGION,TIMESLICE,TECHNOLOGY,FUEL,YEAR,VALUE
REGION1,S01B1,DKHGTDP00,DKH1,2039,30.530261604484068
REGION1,S01B1,DKHGTDP00,DKH1,2040,32.90814802819749
REGION1,S01B1,DKHGTDP00,DKH1,2041,36.20581081476187
REGION1,S01B1,DKHGTDP00,DKH1,2042,39.01223255355173
REGION1,S01B1,DKHGTDP00,DKH1,2043,41.86422779804591
REGION1,S01B1,DKHGTDP00,DKH1,2044,44.69684229630041
REGION1,S01B1,DKHGTDP00,DKH1,2045,47.5294567945549
REGION1,S01B1,DKHGTDP00,DKH1,2046,50.36207129280938
REGION1,S01B1,DKHGTDP00,DKH1,2047,53.194685791063876
REGION1,S01B1,DKHGTDP00,DKH1,2048,56.02730028931836
REGION1,S01B1,DKHGTDP00,DKH1,2049,58.859914787572855
REGION1,S01B1,DKHGTDP00,DKH1,2050,61.692529285827355
REGION1,S01B1,DKHGTDP00,DKH1,2051,64.52514378408185
REGION1,S01B1,DKHGTDP00,DKH1,2052,67.3577582823363
REGION1,S01B1,DKHGTDP00,DKH1,2053,70.1903727805908
REGION1,S01B1,DKHGTDP00,DKH1,2054,73.02298727884526
REGION1,S01B1,DKHGTDP00,DKH1,2055,75.8556017770998
REGION1,S01B1,DKHGTDP00,DKH1,2056,78.68821627535432
REGION1,S01B1,DKHGTDP00,DKH1,2057,81.52083077360882
REGION1,S01B1,DKHGTDP00,DKH1,2058,84.35344527186334
REGION1,S01B1,DKHGTDP00,DKH1,2059,87.18605977011781
REGION1,S01B1,DKHGTDP00,DKH1,2060,90.01867426837228
REGION1,S01B1,DKNGCCPH2,DKNG,2015,1.573537655140943
REGION1,S01B1,DKNGCCPH2,DKNG,2016,1.5630474039910676
REGION1,S01B1,DKNGCCPH2,DKNG,2017,1.5525571528411921
REGION1,S01B1,DKNGCCPH2,DKNG,2019,1.531576651454093
REGION1,S01B1,DKNGCCPH2,DKNG,2020,1.5210864003042173
REGION1,S01B1,DKNGCCPH2,DKNG,2022,1.5112729389034196
REGION1,S01B1,DKNGCCPH2,DKNG,2023,1.1919760255113696
REGION1,S01B1,DKNGCCPH2,DKNG,2024,1.188093367508976
REGION1,S01B1,DKNGCCPH2,DKNG,2025,1.1842107095065824
REGION1,S01B1,DKNGSTPH2,DKNG,2015,2.750232557727
REGION1,S01B1,DKNGSTPH2,DKNG,2016,2.750232557727
REGION1,S01B1,DKNGSTPH2,DKNG,2017,2.750232557727
REGION1,S01B1,DKNGSTPH2,DKNG,2018,2.750232557727
REGION1,S01B1,DKWSCHPH2,DKWS,2015,27.268128002181452
REGION1,S01B1,DKWSCHPH2,DKWS,2016,26.564434372091267
REGION1,S01B1,DKWSCHPH2,DKWS,2017,25.860740749363472
REGION1,S01B1,DKWSCHPH2,DKWS,2018,25.157047119273287
REGION1,S01B1,DKWSCHPH2,DKWS,2019,24.453353496545493
REGION1,S01B1,DKWSCHPH2,DKWS,2020,23.749659873817702
REGION1,S01B1,DKWSCHPH2,DKWS,2021,23.54010405218121
REGION1,S01B1,DKWSCHPH2,DKWS,2022,23.330548223182326
REGION1,S01B1,DKWSCHPH2,DKWS,2023,18.624748697998413
REGION1,S01B1,DKWSCHPH2,DKWS,2024,11.171116362079504
REGION1,S01B1,DKWSCHPH2,DKWS,2025,9.406120644854505
REGION1,S01B1,DKWSCHPH2,DKWS,2027,8.418316782073967
REGION1,S01B1,DKWSCHPH2,DKWS,2028,6.590006710132045
REGION1,S01B1,DKWSCHPH2,DKWS,2030,1.762305882599664
REGION1,S01B1,DKWSCHPH2,DKWS,2031,1.748016915859296
REGION1,S01B1,DKWSCHPH2,DKWS,2032,1.733727949118928
REGION1,S01B1,DKWSCHPH2,DKWS,2033,1.7194389823785603
REGION1,S01B1,DKWSCHPH2,DKWS,2034,1.7051500156381922
REGION1,S01B1,DKWSCHPH2,DKWS,2035,1.6908610494970082
REGION1,S01B1,DKWSCHPH2,DKWS,2036,1.6765720827566402
REGION1,S01B1,DKWSSTPH1,DKWS,2015,2.5599811768289853
REGION1,S01B1,DKWSSTPH1,DKWS,2016,2.545352712692813
REGION1,S01B1,DKWSSTPH1,DKWS,2018,2.5160957852908608
REGION1,S01B1,DKWSSTPH1,DKWS,2019,2.501467321154688
REGION1,S01B1,DKWSSTPH1,DKWS,2020,2.486838857018515
REGION1,S01B1,DKWSSTPH1,DKWS,2021,2.4799309712489666
REGION1,S01B1,DKWSSTPH1,DKWS,2022,34.117637388061134
REGION1,S01B1,DKWSSTPH1,DKWS,2024,26.625853593578388
REGION1,S01B1,DKWSSTPH1,DKWS,2026,33.88747785454056
REGION1,S01B1,DKWSSTPH1,DKWS,2027,48.24791883013236
REGION1,S01B1,DKWSSTPH1,DKWS,2029,49.57503345452989
REGION1,S01B1,DKWSSTPH1,DKWS,2030,7.768151224865055
REGION1,S01B1,DKWSSTPH1,DKWS,2032,4.064974087392748
REGION1,S01B1,DKWSSTPH1,DKWS,2036,48.76229799419388
REGION1,S01B1,DKWSSTPH1,DKWS,2037,34.06685147502158
