REGION,TIMESLICE,TECHNOLOGY,MODE_OF_OPERATION,FUEL,YEAR,VALUE
REGION1,S01B1,DKBM00X00,1,DKBM,2015,45.93655310340096
REGION1,S01B1,DKBM00X00,1,DKBM,2017,45.93655310340096
REGION1,S01B1,DKBM00X00,1,DKBM,2018,45.93655310340096
REGION1,S01B1,DKBM00X00,1,DKBM,2019,45.93655310340096
REGION1,S01B1,DKBM00X00,1,DKBM,2020,12.472435072283153
REGION1,S01B1,DKBM00X00,1,DKBM,2021,45.93655310340096
REGION1,S01B1,DKBM00X00,1,DKBM,2023,33.00780768501912
REGION1,S01B1,DKBM00X00,1,DKBM,2024,38.829570516321525
REGION1,S01B1,DKBM00X00,1,DKBM,2025,41.4469437356985
REGION1,S01B1,DKBM00X00,1,DKBM,2029,41.4469437356985
REGION1,S01B1,DKBM00X00,1,DKBM,2030,41.53330139788627
REGION1,S01B1,DKBM00X00,1,DKBM,2031,9.76144142259228
REGION1,S01B1,DKBM00X00,1,DKBM,2032,0.4817666805766509
REGION1,S01B1,DKBM00X00,1,DKBM,2033,11.365403637214063
REGION1,S01B1,DKBM00X00,1,DKBM,2034,10.760035154149532
REGION1,S01B1,DKBM00X00,1,DKBM,2035,58.603698268273085
REGION1,S01B1,DKBM00X00,1,DKBM,2036,27.812182680841936
REGION1,S01B1,DKBM00X00,1,DKBM,2037,88.3297161252423
REGION1,S01B1,DKBM00X00,1,DKBM,2038,58.31388674166247
REGION1,S01B1,DKBM00X00,1,DKBM,2039,64.33709620819604
REGION1,S01B1,DKBM00X00,1,DKBM,2040,60.72765693731154
REGION1,S01B1,DKBM00X00,1,DKBM,2041,67.88551910292722
REGION1,S01B1,DKBM00X00,1,DKBM,2042,70.9315390347605
REGION1,S01B1,DKBM00X00,1,DKBM,2043,70.93153903476049
REGION1,S01B1,DKBM00X00,1,DKBM,2044,70.93153903476049
REGION1,S01B1,DKBM00X00,1,DKBM,2045,70.9315390347605
REGION1,S01B1,DKBM00X00,1,DKBM,2046,70.9315390347605
REGION1,S01B1,DKBM00X00,1,DKBM,2047,70.9315390347605
REGION1,S01B1,DKBM00X00,1,DKBM,2048,70.9315390347605
REGION1,S01B1,DKBM00X00,1,DKBM,2049,70.93153903476049
REGION1,S01B1,DKBM00X00,1,DKBM,2050,70.9315390347605
REGION1,S01B1,DKBM00X00,1,DKBM,2051,70.9315390347605
REGION1,S01B1,DKBM00X00,1,DKBM,2052,70.9315390347605
REGION1,S01B1,DKBM00X00,1,DKBM,2053,70.9315390347605
REGION1,S01B1,DKBM00X00,1,DKBM,2054,82.90459413185182
REGION1,S01B1,DKBM00X00,1,DKBM,2055,70.9315390347605
REGION1,S01B1,DKBM00X00,1,DKBM,2056,70.9315390347605
REGION1,S01B1,DKBM00X00,1,DKBM,2057,70.9315390347605
REGION1,S01B1,DKBM00X00,1,DKBM,2058,70.9315390347605
REGION1,S01B1,DKBM00X00,1,DKBM,2059,70.93153903476049
REGION1,S01B1,DKBM00X00,1,DKBM,2060,70.9315390347605
REGION1,S01B1,DKBMCSPN2,1,DKE1,2030,1.7658092002356378
REGION1,S01B1,DKBMCSPN2,1,DKE1,2031,1.8198673975286523
REGION1,S01B1,DKBMCSPN2,1,DKE1,2033,1.97106406364618
REGION1,S01B1,DKBMCSPN2,1,DKE1,2035,2.194947947007132
REGION1,S01B1,DKBMCSPN2,1,DKE1,2036,2.3423980275437137
REGION1,S01B1,DKBMCSPN2,1,DKE1,2037,2.5198578571404213
REGION1,S01B1,DKBMCSPN2,1,DKE1,2038,2.737370362140752
REGION1,S01B1,DKBMCSPN2,1,DKE1,2039,3.0805142352679
REGION1,S01B1,DKBMCSPN2,1,DKE1,2041,0.7255299522377304
REGION1,S01B1,DKBMCSPN2,1,DKE1,2054,4.642392450414814
REGION1,S01B1,DKBMSTPH3,1,DKE1,2015,16.077809664
REGION1,S01B1,DKBMSTPH3,1,DKE1,2017,16.077809664
REGION1,S01B1,DKBMSTPH3,1,DKE1,2018,16.077809664
REGION1,S01B1,DKBMSTPH3,1,DKE1,2019,16.077809664
REGION1,S01B1,DKBMSTPH3,1,DKE1,2020,4.365356640655744
REGION1,S01B1,DKBMSTPH3,1,DKE1,2021,16.077809664
REGION1,S01B1,DKBMSTPH3,1,DKE1,2023,11.552744242500934
REGION1,S01B1,DKBMSTPH3,1,DKE1,2024,13.590363271075809
REGION1,S01B1,DKBMSTPH3,1,DKE1,2025,14.506444813939291
REGION1,S01B1,DKBMSTPH3,1,DKE1,2029,14.506444813939291
REGION1,S01B1,DKBMSTPH3,1,DKE1,2030,12.71892126193929
REGION1,S01B1,DKBMSTPH3,1,DKE1,2031,1.54846766876743
REGION1,S01B1,DKBMSTPH3,1,DKE1,2035,12.71892126193929
REGION1,S01B1,DKBMSTPH3,1,DKE1,2037,12.71892126193929
REGION1,S01B1,DKCO00I00,1,DKCO,2015,43.86688167945433
REGION1,S01B1,DKCO00I00,1,DKCO,2016,83.06802834722174
REGION1,S01B1,DKCO00I00,1,DKCO,2017,42.80053052849059
REGION1,S01B1,DKCO00I00,1,DKCO,2018,41.1843368994017
REGION1,S01B1,DKCO00I00,1,DKCO,2019,13.287720090239995
REGION1,S01B1,DKCO00I00,1,DKCO,2020,12.65283576144
REGION1,S01B1,DKCO00I00,1,DKCO,2021,46.57052937715128
REGION1,S01B1,DKCO00I00,1,DKCO,2022,113.63144343178143
REGION1,S01B1,DKCO00I00,1,DKCO,2023,33.601734144
REGION1,S01B1,DKCOCHPH3,1,DKE1,2015,15.268433636370371
REGION1,S01B1,DKCOCHPH3,1,DKE1,2016,27.323013136273925
REGION1,S01B1,DKCOCHPH3,1,DKE1,2017,11.631742894418451
REGION1,S01B1,DKCOCHPH3,1,DKE1,2018,11.15348467133846
REGION1,S01B1,DKCOCHPH3,1,DKE1,2021,18.2722251437812
REGION1,S01B1,DKCOCHPH3,1,DKE1,2022,46.811804940978845
REGION1,S01B1,DKCOCHPH3,1,DKE1,2023,13.87584
REGION1,S01B1,DKCOSTPH1,1,DKE1,2015,1.8396673267177803
REGION1,S01B1,DKCOSTPH1,1,DKE1,2016,5.392656
REGION1,S01B1,DKCOSTPH1,1,DKE1,2017,5.392656
REGION1,S01B1,DKCOSTPH1,1,DKE1,2018,5.392656
REGION1,S01B1,DKCOSTPH1,1,DKE1,2019,5.392656
REGION1,S01B1,DKCOSTPH1,1,DKE1,2020,5.187672
REGION1,S01B1,DKCOSTPH1,1,DKE1,2021,0.86724
REGION1,S01B1,DKEL00TD0,1,DKE2,2015,96.45140963052862
REGION1,S01B1,DKEL00TD0,1,DKE2,2016,96.00468021425509
REGION1,S01B1,DKEL00TD0,1,DKE2,2017,95.56637965489237
REGION1,S01B1,DKEL00TD0,1,DKE2,2018,95.12807909552964
REGION1,S01B1,DKEL00TD0,1,DKE2,2019,94.68977853616697
REGION1,S01B1,DKEL00TD0,1,DKE2,2020,94.25990683371506
REGION1,S01B1,DKEL00TD0,1,DKE2,2021,96.46826734435027
REGION1,S01B1,DKEL00TD0,1,DKE2,2022,98.6934855688071
REGION1,S01B1,DKEL00TD0,1,DKE2,2023,100.92713265017474
REGION1,S01B1,DKEL00TD0,1,DKE2,2024,103.16920858845322
REGION1,S01B1,DKEL00TD0,1,DKE2,2025,105.42814224055334
REGION1,S01B1,DKEL00TD0,1,DKE2,2026,107.29091961784485
REGION1,S01B1,DKEL00TD0,1,DKE2,2027,109.15369699513639
REGION1,S01B1,DKEL00TD0,1,DKE2,2028,111.01647437242788
REGION1,S01B1,DKEL00TD0,1,DKE2,2029,112.88768060663023
REGION1,S01B1,DKEL00TD0,1,DKE2,2030,114.75888684083257
REGION1,S01B1,DKEL00TD0,1,DKE2,2031,119.361042714141
REGION1,S01B1,DKEL00TD0,1,DKE2,2032,123.98848515818194
REGION1,S01B1,DKEL00TD0,1,DKE2,2033,128.64964302986613
REGION1,S01B1,DKEL00TD0,1,DKE2,2034,133.3360874722828
REGION1,S01B1,DKEL00TD0,1,DKE2,2035,138.05624734234274
REGION1,S01B1,DKEL00TD0,1,DKE2,2036,142.59940121727547
REGION1,S01B1,DKEL00TD0,1,DKE2,2037,147.15941280602982
REGION1,S01B1,DKEL00TD0,1,DKE2,2038,151.73628210860576
REGION1,S01B1,DKEL00TD0,1,DKE2,2039,156.33843798191424
REGION1,S01B1,DKEL00TD0,1,DKE2,2040,160.9490227121335
REGION1,S01B1,DKEL00TD0,1,DKE2,2041,164.82629689111135
REGION1,S01B1,DKEL00TD0,1,DKE2,2042,168.71199992699997
REGION1,S01B1,DKEL00TD0,1,DKE2,2043,172.62298953362108
REGION1,S01B1,DKEL00TD0,1,DKE2,2044,176.55083685406382
REGION1,S01B1,DKEL00TD0,1,DKE2,2045,180.48711303141738
REGION1,S01B1,DKEL00TD0,1,DKE2,2046,184.43181806568177
REGION1,S01B1,DKEL00TD0,1,DKE2,2047,188.38495195685695
REGION1,S01B1,DKEL00TD0,1,DKE2,2048,192.35494356185382
REGION1,S01B1,DKEL00TD0,1,DKE2,2049,196.33336402376153
REGION1,S01B1,DKEL00TD0,1,DKE2,2050,200.33707105640167
REGION1,S01B1,DKEL00TD0,1,DKE2,2051,201.23895874585952
REGION1,S01B1,DKEL00TD0,1,DKE2,2052,202.14084643531737
REGION1,S01B1,DKEL00TD0,1,DKE2,2053,203.05116298168613
REGION1,S01B1,DKEL00TD0,1,DKE2,2054,203.96990838496563
REGION1,S01B1,DKEL00TD0,1,DKE2,2055,204.88022493133434
REGION1,S01B1,DKEL00TD0,1,DKE2,2056,205.87483004681127
REGION1,S01B1,DKEL00TD0,1,DKE2,2057,206.86100630537734
REGION1,S01B1,DKEL00TD0,1,DKE2,2058,207.8640402777651
REGION1,S01B1,DKEL00TD0,1,DKE2,2059,208.85864539324203
REGION1,S01B1,DKEL00TD0,1,DKE2,2060,209.8701082225406
REGION1,S01B1,DKELNOPH1,2,DKE1,2020,22.427004315930517
REGION1,S01B1,DKELNOPH1,2,DKE1,2023,1.3881212640716725
REGION1,S01B1,DKELNOPH1,2,DKE1,2025,23.41464890749604
REGION1,S01B1,DKELNOPH1,2,DKE1,2026,46.404052596469974
REGION1,S01B1,DKELNOPH1,2,DKE1,2027,65.40634526649234
REGION1,S01B1,DKELNOPH1,2,DKE1,2028,83.88575999999999
REGION1,S01B1,DKELNOPH1,2,DKE1,2029,83.88575999999999
REGION1,S01B1,DKELNOPH1,2,DKE1,2030,83.88575999999999
REGION1,S01B1,DKELNOPH1,2,DKE1,2031,83.88575999999999
REGION1,S01B1,DKELNOPH1,2,DKE1,2032,83.88575999999999
REGION1,S01B1,DKELNOPH1,2,DKE1,2033,83.88575999999999
REGION1,S01B1,DKELNOPH1,2,DKE1,2034,83.88575999999999
REGION1,S01B1,DKELNOPH1,2,DKE1,2035,83.88575999999999
REGION1,S01B1,DKELNOPH1,2,DKE1,2036,83.88575999999999
REGION1,S01B1,DKELNOPH1,2,DKE1,2037,83.88575999999999
REGION1,S01B1,DKELNOPH1,2,DKE1,2038,83.88575999999999
REGION1,S01B1,DKELNOPH1,2,DKE1,2039,83.88575999999999
REGION1,S01B1,DKELNOPH1,2,DKE1,2040,83.88575999999999
REGION1,S01B1,DKELNOPH1,2,DKE1,2041,83.88575999999999
REGION1,S01B1,DKELNOPH1,2,DKE1,2042,83.88575999999999
REGION1,S01B1,DKELNOPH1,2,DKE1,2043,83.88575999999999
REGION1,S01B1,DKELNOPH1,2,DKE1,2044,83.88575999999999
REGION1,S01B1,DKELNOPH1,2,DKE1,2045,83.88575999999999
REGION1,S01B1,DKELNOPH1,2,DKE1,2046,83.88575999999999
REGION1,S01B1,DKELNOPH1,2,DKE1,2047,83.88575999999999
REGION1,S01B1,DKELNOPH1,2,DKE1,2048,83.88575999999999
REGION1,S01B1,DKELNOPH1,2,DKE1,2049,83.88575999999999
REGION1,S01B1,DKELNOPH1,2,DKE1,2050,83.88575999999999
REGION1,S01B1,DKELNOPH1,2,DKE1,2051,83.88576000000033
REGION1,S01B1,DKELNOPH1,2,DKE1,2052,83.88575999999999
REGION1,S01B1,DKELNOPH1,2,DKE1,2053,83.88575999999999
REGION1,S01B1,DKELNOPH1,2,DKE1,2054,83.88575999999999
REGION1,S01B1,DKELNOPH1,2,DKE1,2055,83.88575999999999
REGION1,S01B1,DKELNOPH1,2,DKE1,2056,83.88575999999999
REGION1,S01B1,DKELNOPH1,2,DKE1,2057,83.88575999999999
REGION1,S01B1,DKELNOPH1,2,DKE1,2058,83.88575999999999
REGION1,S01B1,DKELNOPH1,2,DKE1,2059,83.88575999999999
REGION1,S01B1,DKELNOPH1,2,DKE1,2060,83.88575999999999
REGION1,S01B1,DKELSEPH1,1,SEE1,2040,16.043464598714685
REGION1,S01B1,DKELSEPH1,1,SEE1,2041,50.64770185352231
REGION1,S01B1,DKELSEPH1,1,SEE1,2042,51.5491844440521
REGION1,S01B1,DKELSEPH1,1,SEE1,2043,57.19421733598177
REGION1,S01B1,DKELSEPH1,1,SEE1,2044,49.01515594309486
REGION1,S01B1,DKELSEPH1,1,SEE1,2045,57.37293280747189
REGION1,S01B1,DKELSEPH1,1,SEE1,2046,51.39442876340437
REGION1,S01B1,DKELSEPH1,1,SEE1,2047,37.7790009051003
REGION1,S01B1,DKELSEPH1,1,SEE1,2048,30.32319062805466
REGION1,S01B1,DKELSEPH1,1,SEE1,2049,22.863734418644526
REGION1,S01B1,DKELSEPH1,1,SEE1,2050,15.397295259535218
REGION1,S01B1,DKELSEPH1,1,SEE1,2051,4.330632523506665
REGION1,S01B1,DKELSEPH1,1,SEE1,2058,0.21882692077534505
REGION1,S01B1,DKELSEPH1,1,SEE1,2060,3.1139632893495457
REGION1,S01B1,DKELSEPH1,2,DKE1,2019,10.962063821482987
REGION1,S01B1,DKELSEPH1,2,DKE1,2023,14.966832882841954
REGION1,S01B1,DKELSEPH1,2,DKE1,2024,25.86222766419232
REGION1,S01B1,DKELSEPH1,2,DKE1,2025,14.987316532515798
REGION1,S01B1,DKELSEPH1,2,DKE1,2030,49.57554795434956
REGION1,S01B1,DKELSEPH1,2,DKE1,2031,61.41635999999999
REGION1,S01B1,DKELSEPH1,2,DKE1,2032,61.41635999999999
REGION1,S01B1,DKELSEPH1,2,DKE1,2033,61.41635999999999
REGION1,S01B1,DKELSEPH1,2,DKE1,2034,56.78333587583398
REGION1,S01B1,DKELSEPH1,2,DKE1,2035,32.709374979890704
REGION1,S01B1,DKELSEPH1,2,DKE1,2036,15.541606852501515
REGION1,S01B1,DKELSEPH1,2,DKE1,2055,10.15942777436043
REGION1,S01B1,DKELSEPH1,2,DKE1,2056,8.941150528287325
REGION1,S01B1,DKELSEPH1,2,DKE1,2059,4.5142666194574055
REGION1,S01B1,DKGO00X00,1,DKGO,2022,4.327829891093712
REGION1,S01B1,DKGO00X00,1,DKGO,2023,4.618703461863545
REGION1,S01B1,DKGO00X00,1,DKGO,2024,4.909577032633377
REGION1,S01B1,DKGO00X00,1,DKGO,2025,5.200440077091527
REGION1,S01B1,DKGO00X00,1,DKGO,2026,8.197312592521774
REGION1,S01B1,DKGO00X00,1,DKGO,2027,11.194206160575373
REGION1,S01B1,DKGO00X00,1,DKGO,2028,14.191047097070545
REGION1,S01B1,DKGO00X00,1,DKGO,2029,17.187888033565752
REGION1,S01B1,DKGO00X00,1,DKGO,2030,1.0512724648923677
REGION1,S01B1,DKGO00X00,1,DKGO,2031,22.48535965176236
REGION1,S01B1,DKGO00X00,1,DKGO,2032,24.78588507034692
REGION1,S01B1,DKGO00X00,1,DKGO,2033,18.047030945796468
REGION1,S01B1,DKGO00X00,1,DKGO,2034,28.384765386023773
REGION1,S01B1,DKGO00X00,1,DKGO,2035,28.32614631056033
REGION1,S01B1,DKGO00X00,1,DKGO,2036,28.26752723509687
REGION1,S01B1,DKGO00X00,1,DKGO,2037,28.208839759312003
REGION1,S01B1,DKGO00X00,1,DKGO,2038,15.673460862780868
REGION1,S01B1,DKGO00X00,1,DKGO,2039,28.091533208063677
REGION1,S01B1,DKGO00X00,1,DKGO,2041,13.988297888803048
REGION1,S01B1,DKGO00X00,1,DKGO,2042,27.9203272035304
REGION1,S01B1,DKGO00X00,1,DKGO,2043,17.05631158790298
REGION1,S01B1,DKGO00X00,1,DKGO,2044,5.095740966642065
REGION1,S01B1,DKGO00X00,1,DKGO,2045,20.054021892765896
REGION1,S01B1,DKGO00X00,1,DKGO,2046,26.262973362979416
REGION1,S01B1,DKGO00X00,1,DKGO,2053,18.091714116908346
REGION1,S01B1,DKGO00X00,1,DKGO,2054,9.552009862357137
REGION1,S01B1,DKGO00X00,1,DKGO,2057,14.507110406642433
REGION1,S01B1,DKGOCVPH2,1,DKE1,2022,1.020454669823185
REGION1,S01B1,DKGOCVPH2,1,DKE1,2023,1.0908734070698862
REGION1,S01B1,DKGOCVPH2,1,DKE1,2024,1.1615269676408508
REGION1,S01B1,DKGOCVPH2,1,DKE1,2025,1.2324164639493065
REGION1,S01B1,DKGOCVPH2,1,DKE1,2026,1.945908002564164
REGION1,S01B1,DKGOCVPH2,1,DKE1,2027,2.6618204768017337
REGION1,S01B1,DKGOCVPH2,1,DKE1,2028,3.3801567040950897
REGION1,S01B1,DKGOCVPH2,1,DKE1,2029,4.100927184343884
REGION1,S01B1,DKGOCVPH2,1,DKE1,2030,0.251254144234697
REGION1,S01B1,DKGOCVPH2,1,DKE1,2031,5.385031277888645
REGION1,S01B1,DKGOCVPH2,1,DKE1,2032,5.94820793874343
REGION1,S01B1,DKGOCVPH2,1,DKE1,2033,4.339918657216629
REGION1,S01B1,DKGOCVPH2,1,DKE1,2034,6.840032142759597
REGION1,S01B1,DKGOCVPH2,1,DKE1,2035,6.840032142759597
REGION1,S01B1,DKGOCVPH2,1,DKE1,2036,6.840032142759597
REGION1,S01B1,DKGOCVPH2,1,DKE1,2037,6.8400321427596
REGION1,S01B1,DKGOCVPH2,1,DKE1,2038,3.8083884774380015
REGION1,S01B1,DKGOCVPH2,1,DKE1,2039,6.840032142759597
REGION1,S01B1,DKGOCVPH2,1,DKE1,2041,3.420013028633087
REGION1,S01B1,DKGOCVPH2,1,DKE1,2042,6.8400321427596
REGION1,S01B1,DKGOCVPH2,1,DKE1,2043,4.1869644786894815
REGION1,S01B1,DKGOCVPH2,1,DKE1,2044,1.2534291409151446
REGION1,S01B1,DKGOCVPH2,1,DKE1,2045,4.942810920008059
REGION1,S01B1,DKGOCVPH2,1,DKE1,2046,6.4863183722763305
REGION1,S01B1,DKGOCVPH2,1,DKE1,2053,4.518376265139957
REGION1,S01B1,DKGOCVPH2,1,DKE1,2054,2.387990525636656
REGION1,S01B1,DKGOCVPH2,1,DKE1,2057,3.6376541876817767
REGION1,S01B1,DKHGBCPN2,1,DKH1,2032,0.2649719392890973
REGION1,S01B1,DKHGBCPN2,1,DKH1,2033,3.0898150675641105
REGION1,S01B1,DKHGBCPN2,1,DKH1,2034,5.918025252807496
REGION1,S01B1,DKHGBCPN2,1,DKH1,2035,8.745258601398472
REGION1,S01B1,DKHGBCPN2,1,DKH1,2036,11.57249125979808
REGION1,S01B1,DKHGBCPN2,1,DKH1,2037,24.599800424807448
REGION1,S01B1,DKHGBCPN2,1,DKH1,2038,27.74577939994284
REGION1,S01B1,DKHGBCPN2,1,DKH1,2039,30.53038128310956
REGION1,S01B1,DKHGBCPN2,1,DKH1,2040,33.400244715766064
REGION1,S01B1,DKHGBCPN2,1,DKH1,2041,36.205952741540266
REGION1,S01B1,DKHGBCPN2,1,DKH1,2042,39.01238548150376
REGION1,S01B1,DKHGBCPN2,1,DKH1,2043,39.01238548150376
REGION1,S01B1,DKHGBCPN2,1,DKH1,2044,39.01238548150376
REGION1,S01B1,DKHGBCPN2,1,DKH1,2045,39.01238548150376
REGION1,S01B1,DKHGBCPN2,1,DKH1,2046,39.01238548150376
REGION1,S01B1,DKHGBCPN2,1,DKH1,2047,39.01238548150376
REGION1,S01B1,DKHGBCPN2,1,DKH1,2048,39.01238548150376
REGION1,S01B1,DKHGBCPN2,1,DKH1,2049,39.01238548150376
REGION1,S01B1,DKHGBCPN2,1,DKH1,2050,39.01238548150376
REGION1,S01B1,DKHGBCPN2,1,DKH1,2051,39.01238548150376
REGION1,S01B1,DKHGBCPN2,1,DKH1,2052,39.01238548150376
REGION1,S01B1,DKHGBCPN2,1,DKH1,2053,39.01238548150376
REGION1,S01B1,DKHGBCPN2,1,DKH1,2054,39.01238548150376
REGION1,S01B1,DKHGBCPN2,1,DKH1,2055,39.01238548150376
REGION1,S01B1,DKHGBCPN2,1,DKH1,2056,39.01238548150376
REGION1,S01B1,DKHGBCPN2,1,DKH1,2057,39.01238548150376
REGION1,S01B1,DKHGBCPN2,1,DKH1,2058,39.01238548150376
REGION1,S01B1,DKHGBCPN2,1,DKH1,2059,39.01238548150376
REGION1,S01B1,DKHGBCPN2,1,DKH1,2060,39.01238548150376
REGION1,S01B1,DKHGECPN2,1,DKH1,2044,1.173683367295563
REGION1,S01B1,DKHGECPN2,1,DKH1,2045,3.062024344301407
REGION1,S01B1,DKHGECPN2,1,DKH1,2046,5.895325216225082
REGION1,S01B1,DKHGECPN2,1,DKH1,2047,8.727950818328415
REGION1,S01B1,DKHGECPN2,1,DKH1,2048,11.560576420431737
REGION1,S01B1,DKHGECPN2,1,DKH1,2049,14.39320202253506
REGION1,S01B1,DKHGECPN2,1,DKH1,2050,17.22582762463839
REGION1,S01B1,DKHGECPN2,1,DKH1,2051,25.51301124114172
REGION1,S01B1,DKHGECPN2,1,DKH1,2052,28.34563684324502
REGION1,S01B1,DKHGECPN2,1,DKH1,2053,31.178262445348345
REGION1,S01B1,DKHGECPN2,1,DKH1,2054,34.01088804745163
REGION1,S01B1,DKHGECPN2,1,DKH1,2055,36.84351364955501
REGION1,S01B1,DKHGECPN2,1,DKH1,2056,39.67613925165831
REGION1,S01B1,DKHGECPN2,1,DKH1,2057,42.50876485376168
REGION1,S01B1,DKHGECPN2,1,DKH1,2058,45.341390455864975
REGION1,S01B1,DKHGECPN2,1,DKH1,2059,48.17401605796833
REGION1,S01B1,DKHGECPN2,1,DKH1,2060,51.00664166007162
REGION1,S01B1,DKHGSLPN2,2,DKH1,2045,0.0006752698203555952
REGION1,S01B1,DKHGSRPH2,1,DKH1,2028,5.4545580144
REGION1,S01B1,DKHGSRPH2,1,DKH1,2029,5.4545580144
REGION1,S01B1,DKHGSRPH2,1,DKH1,2030,5.4545580144
REGION1,S01B1,DKHGSRPH2,1,DKH1,2031,5.4545580144
REGION1,S01B1,DKHGSRPH2,1,DKH1,2032,5.4545580144
REGION1,S01B1,DKHGSRPH2,1,DKH1,2033,5.4545580144
REGION1,S01B1,DKHGSRPH2,1,DKH1,2034,5.4545580144
REGION1,S01B1,DKHGSRPH2,1,DKH1,2035,5.4545580144
REGION1,S01B1,DKHGSRPH2,1,DKH1,2036,5.4545580144
REGION1,S01B1,DKHGSRPH2,1,DKH1,2043,2.85200642431513
REGION1,S01B1,DKHGSRPH2,1,DKH1,2044,4.51094865912289
REGION1,S01B1,DKHGSRPH2,1,DKH1,2045,5.4545580144
REGION1,S01B1,DKHGSRPH2,1,DKH1,2046,5.4545580144
REGION1,S01B1,DKHGSRPH2,1,DKH1,2047,5.4545580144
REGION1,S01B1,DKHGSRPH2,1,DKH1,2048,5.4545580144
REGION1,S01B1,DKHGSRPH2,1,DKH1,2049,5.4545580144
REGION1,S01B1,DKHGSRPH2,1,DKH1,2050,5.4545580144
REGION1,S01B1,DKHGSRPN2,1,DKH1,2027,0.46533181558577785
REGION1,S01B1,DKHGSRPN2,1,DKH1,2031,5.040741162646984
REGION1,S01B1,DKHGSRPN2,1,DKH1,2032,5.040741162646984
REGION1,S01B1,DKHGSRPN2,1,DKH1,2033,5.040741162646984
REGION1,S01B1,DKHGSRPN2,1,DKH1,2034,5.040741162646984
REGION1,S01B1,DKHGSRPN2,1,DKH1,2035,5.040741162646984
REGION1,S01B1,DKHGSRPN2,1,DKH1,2036,5.040741162646984
REGION1,S01B1,DKHGTDP00,1,DKH2,2027,0.46161479684014495
REGION1,S01B1,DKHGTDP00,1,DKH2,2028,5.410987612141592
REGION1,S01B1,DKHGTDP00,1,DKH2,2029,5.410987612141592
REGION1,S01B1,DKHGTDP00,1,DKH2,2030,5.410987612141592
REGION1,S01B1,DKHGTDP00,1,DKH2,2031,10.411463895478972
REGION1,S01B1,DKHGTDP00,1,DKH2,2032,10.674319268411722
REGION1,S01B1,DKHGTDP00,1,DKH2,2033,13.47659786421849
REGION1,S01B1,DKHGTDP00,1,DKH2,2034,16.282216621317367
REGION1,S01B1,DKHGTDP00,1,DKH2,2035,18.96069660798517
REGION1,S01B1,DKHGTDP00,1,DKH2,2036,21.89151538325699
REGION1,S01B1,DKHGTDP00,1,DKH2,2037,24.18648102659278
REGION1,S01B1,DKHGTDP00,1,DKH2,2038,27.52414920254882
REGION1,S01B1,DKHGTDP00,1,DKH2,2039,30.286507995833865
REGION1,S01B1,DKHGTDP00,1,DKH2,2040,32.64540937434035
REGION1,S01B1,DKHGTDP00,1,DKH2,2041,35.91674362121681
REGION1,S01B1,DKHGTDP00,1,DKH2,2042,38.70075888884417
REGION1,S01B1,DKHGTDP00,1,DKH2,2043,41.529983803306315
REGION1,S01B1,DKHGTDP00,1,DKH2,2044,44.33998270740675
REGION1,S01B1,DKHGTDP00,1,DKH2,2045,47.14998161150718
REGION1,S01B1,DKHGTDP00,1,DKH2,2046,49.95998051560759
REGION1,S01B1,DKHGTDP00,1,DKH2,2047,52.76997941970802
REGION1,S01B1,DKHGTDP00,1,DKH2,2048,55.57997832380844
REGION1,S01B1,DKHGTDP00,1,DKH2,2049,58.38997722790887
REGION1,S01B1,DKHGTDP00,1,DKH2,2050,61.199976132009304
REGION1,S01B1,DKHGTDP00,1,DKH2,2051,64.00997503610974
REGION1,S01B1,DKHGTDP00,1,DKH2,2052,66.81997394021013
REGION1,S01B1,DKHGTDP00,1,DKH2,2053,69.62997284431057
REGION1,S01B1,DKHGTDP00,1,DKH2,2054,72.43997174841095
REGION1,S01B1,DKHGTDP00,1,DKH2,2055,75.24997065251144
REGION1,S01B1,DKHGTDP00,1,DKH2,2056,78.05996955661189
REGION1,S01B1,DKHGTDP00,1,DKH2,2057,80.86996846071233
REGION1,S01B1,DKHGTDP00,1,DKH2,2058,83.67996736481277
REGION1,S01B1,DKHGTDP00,1,DKH2,2059,86.48996626891318
REGION1,S01B1,DKHGTDP00,1,DKH2,2060,89.29996517301359
REGION1,S01B1,DKHYDMPH0,1,DKE1,2017,0.022485168
REGION1,S01B1,DKHYDMPH0,1,DKE1,2018,0.022485168
REGION1,S01B1,DKHYDMPH0,1,DKE1,2019,0.022485168
REGION1,S01B1,DKHYDMPH0,1,DKE1,2020,0.022485168
REGION1,S01B1,DKHYDMPH0,1,DKE1,2021,0.022485168
REGION1,S01B1,DKHYDMPH0,1,DKE1,2022,0.022485168
REGION1,S01B1,DKHYDMPH0,1,DKE1,2023,0.022485168
REGION1,S01B1,DKHYDMPH0,1,DKE1,2024,0.022485168
REGION1,S01B1,DKHYDMPH0,1,DKE1,2025,0.022485168
REGION1,S01B1,DKHYDMPH0,1,DKE1,2026,0.022485168
REGION1,S01B1,DKHYDMPH0,1,DKE1,2027,0.022485168
REGION1,S01B1,DKHYDMPH0,1,DKE1,2028,0.022485168
REGION1,S01B1,DKHYDMPH0,1,DKE1,2029,0.022485168
REGION1,S01B1,DKHYDMPH0,1,DKE1,2030,0.022485168
REGION1,S01B1,DKHYDMPH0,1,DKE1,2031,0.022485168
REGION1,S01B1,DKHYDMPH0,1,DKE1,2032,0.01655938385295972
REGION1,S01B1,DKHYDMPH0,1,DKE1,2033,0.022485168
