REGION,TIMESLICE,TECHNOLOGY,MODE_OF_OPERATION,YEAR,VALUE
REGION1,S03B2,SEBMCCPH1,1,2023,1.40272128
REGION1,S03B3,SEBMCCPH1,1,2023,1.40272128
REGION1,S04B2,SEBMCCPH1,1,2023,1.40272128
REGION1,S01B1,SEBMCCPH1,1,2024,1.40272128
REGION1,S01B2,SEBMCCPH1,1,2024,0.40766420642127366
REGION1,S02B1,SEBMCCPH1,1,2024,1.40272128
REGION1,S03B1,SEBMCCPH1,1,2024,1.40272128
REGION1,S03B2,SEBMCCPH1,1,2024,1.40272128
REGION1,S03B3,SEBMCCPH1,1,2024,1.40272128
REGION1,S04B2,SEBMCCPH1,1,2024,1.40272128
REGION1,S05B1,SEBMCCPH1,1,2024,1.40272128
REGION1,S01B1,SEBMCCPH1,1,2025,1.40272128
REGION1,S01B2,SEBMCCPH1,1,2025,0.055522785087088536
REGION1,S01B3,SEBMCCPH1,1,2025,1.40272128
REGION1,S02B1,SEBMCCPH1,1,2025,1.40272128
REGION1,S02B2,SEBMCCPH1,1,2025,1.40272128
REGION1,S03B1,SEBMCCPH1,1,2025,1.40272128
REGION1,S03B2,SEBMCCPH1,1,2025,1.40272128
REGION1,S04B1,SEBMCCPH1,1,2025,1.40272128
REGION1,S04B2,SEBMCCPH1,1,2025,1.40272128
REGION1,S01B1,SECO00X00,1,2015,5.8164763425268715
REGION1,S01B2,SECO00X00,1,2015,14.18309966304
REGION1,S01B3,SECO00X00,1,2015,14.183099663039998
REGION1,S02B1,SECO00X00,1,2015,0.7681838472
REGION1,S02B2,SECO00X00,1,2015,14.18309966304
REGION1,S03B1,SECO00X00,1,2015,14.18309966304
REGION1,S03B2,SECO00X00,1,2015,5.738180234899192
REGION1,S03B3,SECO00X00,1,2015,14.18309966304
REGION1,S04B1,SECO00X00,1,2015,0.7681838472
REGION1,S04B2,SECO00X00,1,2015,14.18309966304
REGION1,S05B1,SECO00X00,1,2015,14.183099663040002
REGION1,S01B1,SECO00X00,1,2016,13.284067937616005
REGION1,S01B2,SECO00X00,1,2016,13.284067937616
REGION1,S01B3,SECO00X00,1,2016,13.284067937616
REGION1,S02B1,SECO00X00,1,2016,13.284067937616
REGION1,S02B2,SECO00X00,1,2016,13.284067937616
REGION1,S03B1,SECO00X00,1,2016,13.284067937616
REGION1,S03B2,SECO00X00,1,2016,2.839830964507278
REGION1,S03B3,SECO00X00,1,2016,13.284067937616005
REGION1,S04B3,SECO00X00,1,2016,13.284067937616
REGION1,S05B2,SECO00X00,1,2016,13.284067937616
REGION1,S01B2,SECO00X00,1,2017,13.153167741168
REGION1,S02B1,SECO00X00,1,2017,13.153167741168
REGION1,S02B2,SECO00X00,1,2017,13.153167741168
REGION1,S03B1,SECO00X00,1,2017,13.153167741168
REGION1,S03B2,SECO00X00,1,2017,4.366345478448115
REGION1,S03B3,SECO00X00,1,2017,13.153167741168003
REGION1,S04B3,SECO00X00,1,2017,13.153167741168
REGION1,S05B1,SECO00X00,1,2017,13.153167741168
REGION1,S01B1,SECO00X00,1,2018,13.022319862944
REGION1,S01B3,SECO00X00,1,2018,13.022319862944
REGION1,S02B2,SECO00X00,1,2018,13.022319862944002
REGION1,S03B1,SECO00X00,1,2018,13.022319862944
REGION1,S03B2,SECO00X00,1,2018,3.247388493645664
REGION1,S03B3,SECO00X00,1,2018,13.022319862944002
REGION1,S04B1,SECO00X00,1,2018,13.022319862944
REGION1,S04B3,SECO00X00,1,2018,13.022319862944
REGION1,S05B1,SECO00X00,1,2018,13.022319862944
REGION1,S02B1,SECO00X00,1,2019,12.891419666496
REGION1,S02B2,SECO00X00,1,2019,12.891419666496
REGION1,S03B1,SECO00X00,1,2019,12.891419666496
REGION1,S03B2,SECO00X00,1,2019,1.486261496861853
REGION1,S03B3,SECO00X00,1,2019,12.891419666496002
REGION1,S04B1,SECO00X00,1,2019,12.891419666496
REGION1,S04B2,SECO00X00,1,2019,2.841382407387407
REGION1,S05B1,SECO00X00,1,2019,12.891419666496
REGION1,S05B3,SECO00X00,1,2019,12.891419666496
REGION1,S01B2,SECO00X00,1,2020,10.653655292395634
REGION1,S01B3,SECO00X00,1,2020,12.760519470048
REGION1,S02B1,SECO00X00,1,2020,12.760519470048
REGION1,S03B3,SECO00X00,1,2020,12.760519470048
REGION1,S04B1,SECO00X00,1,2020,12.760519470048
REGION1,S05B2,SECO00X00,1,2020,12.760519470048
REGION1,S05B3,SECO00X00,1,2020,12.760519470048004
REGION1,S01B1,SECOCHPH3,1,2015,1.9688360420135216
REGION1,S01B2,SECOCHPH3,1,2015,5.2318224
REGION1,S01B3,SECOCHPH3,1,2015,5.2318224
REGION1,S02B2,SECOCHPH3,1,2015,5.2318224
REGION1,S03B1,SECOCHPH3,1,2015,5.2318224
REGION1,S03B2,SECOCHPH3,1,2015,2.0237373949568944
REGION1,S03B3,SECOCHPH3,1,2015,5.2318224
REGION1,S04B2,SECOCHPH3,1,2015,5.2318224
REGION1,S05B1,SECOCHPH3,1,2015,5.2318224
REGION1,S01B1,SECOCHPH3,1,2016,5.2318224
REGION1,S01B2,SECOCHPH3,1,2016,5.2318224
REGION1,S01B3,SECOCHPH3,1,2016,5.2318224
REGION1,S02B1,SECOCHPH3,1,2016,5.2318224
REGION1,S02B2,SECOCHPH3,1,2016,5.2318224
REGION1,S03B1,SECOCHPH3,1,2016,5.2318224
REGION1,S03B2,SECOCHPH3,1,2016,1.1184443893313267
REGION1,S03B3,SECOCHPH3,1,2016,5.2318224
REGION1,S04B3,SECOCHPH3,1,2016,5.2318224
REGION1,S05B2,SECOCHPH3,1,2016,5.2318224
REGION1,S01B2,SECOCHPH3,1,2017,5.2318224
REGION1,S02B1,SECOCHPH3,1,2017,5.2318224
REGION1,S02B2,SECOCHPH3,1,2017,5.2318224
REGION1,S03B1,SECOCHPH3,1,2017,5.2318224
REGION1,S03B2,SECOCHPH3,1,2017,1.7367636853580508
REGION1,S03B3,SECOCHPH3,1,2017,5.2318224
REGION1,S04B3,SECOCHPH3,1,2017,5.2318224
REGION1,S05B1,SECOCHPH3,1,2017,5.2318224
REGION1,S01B1,SECOCHPH3,1,2018,5.2318224
REGION1,S01B3,SECOCHPH3,1,2018,5.2318224
REGION1,S02B2,SECOCHPH3,1,2018,5.2318224
REGION1,S03B1,SECOCHPH3,1,2018,5.2318224
REGION1,S03B2,SECOCHPH3,1,2018,1.3046646097907098
REGION1,S03B3,SECOCHPH3,1,2018,5.2318224
REGION1,S04B1,SECOCHPH3,1,2018,5.2318224
REGION1,S04B3,SECOCHPH3,1,2018,5.2318224
REGION1,S05B1,SECOCHPH3,1,2018,5.2318224
REGION1,S02B1,SECOCHPH3,1,2019,5.2318224
REGION1,S02B2,SECOCHPH3,1,2019,5.2318224
REGION1,S03B1,SECOCHPH3,1,2019,5.2318224
REGION1,S03B2,SECOCHPH3,1,2019,0.6031807506622673
REGION1,S03B3,SECOCHPH3,1,2019,5.2318224
REGION1,S04B1,SECOCHPH3,1,2019,5.2318224
REGION1,S04B2,SECOCHPH3,1,2019,1.153139724755851
REGION1,S05B1,SECOCHPH3,1,2019,5.2318224
REGION1,S05B3,SECOCHPH3,1,2019,5.2318224
REGION1,S01B2,SECOCHPH3,1,2020,4.368006532293968
REGION1,S01B3,SECOCHPH3,1,2020,5.2318224
REGION1,S02B1,SECOCHPH3,1,2020,5.2318224
REGION1,S03B3,SECOCHPH3,1,2020,5.2318224
REGION1,S04B1,SECOCHPH3,1,2020,5.2318224
REGION1,S05B2,SECOCHPH3,1,2020,5.2318224
REGION1,S05B3,SECOCHPH3,1,2020,5.2318224
REGION1,S01B1,SENUG2PH3,1,2015,312.080256
REGION1,S01B2,SENUG2PH3,1,2015,306.5702007745043
REGION1,S01B3,SENUG2PH3,1,2015,312.080256
REGION1,S02B1,SENUG2PH3,1,2015,312.080256
REGION1,S02B2,SENUG2PH3,1,2015,268.6669620220316
REGION1,S02B3,SENUG2PH3,1,2015,312.080256
REGION1,S03B1,SENUG2PH3,1,2015,218.55780383653016
REGION1,S03B2,SENUG2PH3,1,2015,212.98284811229243
REGION1,S03B3,SENUG2PH3,1,2015,235.97262687857688
REGION1,S04B1,SENUG2PH3,1,2015,244.7398533634421
REGION1,S04B2,SENUG2PH3,1,2015,226.2393385067798
REGION1,S04B3,SENUG2PH3,1,2015,232.7566644894835
REGION1,S05B1,SENUG2PH3,1,2015,312.080256
REGION1,S05B2,SENUG2PH3,1,2015,280.17005977779934
REGION1,S05B3,SENUG2PH3,1,2015,312.080256
REGION1,S01B1,SENUG2PH3,1,2016,227.65852824758213
REGION1,S01B2,SENUG2PH3,1,2016,312.080256
REGION1,S01B3,SENUG2PH3,1,2016,312.080256
REGION1,S02B1,SENUG2PH3,1,2016,300.7090480723025
REGION1,S02B2,SENUG2PH3,1,2016,285.03416251722115
REGION1,S02B3,SENUG2PH3,1,2016,239.17174567420483
REGION1,S03B1,SENUG2PH3,1,2016,248.18355419589255
REGION1,S03B2,SENUG2PH3,1,2016,215.45164529438463
REGION1,S03B3,SENUG2PH3,1,2016,312.080256
REGION1,S04B1,SENUG2PH3,1,2016,224.619998946264
REGION1,S04B2,SENUG2PH3,1,2016,122.04345137881454
REGION1,S04B3,SENUG2PH3,1,2016,298.2510268441843
REGION1,S05B1,SENUG2PH3,1,2016,312.080256
REGION1,S05B2,SENUG2PH3,1,2016,297.1924574286072
REGION1,S05B3,SENUG2PH3,1,2016,312.080256
REGION1,S01B1,SENUG2PH3,1,2017,312.080256
REGION1,S01B2,SENUG2PH3,1,2017,312.080256
REGION1,S01B3,SENUG2PH3,1,2017,312.080256
REGION1,S02B1,SENUG2PH3,1,2017,247.36700175477728
REGION1,S02B2,SENUG2PH3,1,2017,286.5351618582484
REGION1,S02B3,SENUG2PH3,1,2017,312.080256
REGION1,S03B1,SENUG2PH3,1,2017,148.93439293487347
REGION1,S03B2,SENUG2PH3,1,2017,218.73173610852584
REGION1,S03B3,SENUG2PH3,1,2017,240.27652799223335
REGION1,S04B1,SENUG2PH3,1,2017,312.080256
REGION1,S04B2,SENUG2PH3,1,2017,261.63883033474946
REGION1,S04B3,SENUG2PH3,1,2017,312.080256
REGION1,S05B1,SENUG2PH3,1,2017,312.080256
REGION1,S05B2,SENUG2PH3,1,2017,271.69552782765857
REGION1,S05B3,SENUG2PH3,1,2017,312.080256
REGION1,S01B1,SENUG2PH3,1,2018,312.080256
REGION1,S01B2,SENUG2PH3,1,2018,312.080256
REGION1,S01B3,SENUG2PH3,1,2018,312.080256
REGION1,S02B1,SENUG2PH3,1,2018,312.080256
REGION1,S02B2,SENUG2PH3,1,2018,261.086529153958
REGION1,S02B3,SENUG2PH3,1,2018,312.080256
REGION1,S03B1,SENUG2PH3,1,2018,200.68446601035788
REGION1,S03B2,SENUG2PH3,1,2018,216.6661259740829
REGION1,S03B3,SENUG2PH3,1,2018,273.02687331786416
REGION1,S04B1,SENUG2PH3,1,2018,285.1647139143
REGION1,S04B2,SENUG2PH3,1,2018,165.15094163675744
REGION1,S04B3,SENUG2PH3,1,2018,312.080256
REGION1,S05B1,SENUG2PH3,1,2018,312.080256
REGION1,S05B2,SENUG2PH3,1,2018,283.9912072423157
REGION1,S05B3,SENUG2PH3,1,2018,312.080256
REGION1,S01B1,SENUG2PH3,1,2019,283.382496
REGION1,S01B2,SENUG2PH3,1,2019,283.382496
REGION1,S01B3,SENUG2PH3,1,2019,283.382496
REGION1,S02B1,SENUG2PH3,1,2019,283.382496
REGION1,S02B2,SENUG2PH3,1,2019,283.382496
REGION1,S02B3,SENUG2PH3,1,2019,283.382496
REGION1,S03B1,SENUG2PH3,1,2019,198.21322790931603
REGION1,S03B2,SENUG2PH3,1,2019,153.88271832652913
REGION1,S03B3,SENUG2PH3,1,2019,283.382496
REGION1,S04B1,SENUG2PH3,1,2019,175.6206120190586
REGION1,S04B2,SENUG2PH3,1,2019,283.382496
REGION1,S04B3,SENUG2PH3,1,2019,283.382496
REGION1,S05B1,SENUG2PH3,1,2019,283.382496
REGION1,S05B2,SENUG2PH3,1,2019,261.9304694211256
REGION1,S05B3,SENUG2PH3,1,2019,283.382496
REGION1,S01B1,SENUG2PH3,1,2020,254.49552
REGION1,S01B2,SENUG2PH3,1,2020,254.49552
REGION1,S01B3,SENUG2PH3,1,2020,254.49552
REGION1,S02B1,SENUG2PH3,1,2020,254.49552
REGION1,S02B2,SENUG2PH3,1,2020,227.9148791339288
REGION1,S02B3,SENUG2PH3,1,2020,254.49552
REGION1,S03B1,SENUG2PH3,1,2020,203.48728506900233
REGION1,S03B2,SENUG2PH3,1,2020,156.1975973162385
REGION1,S03B3,SENUG2PH3,1,2020,222.08175379276724
REGION1,S04B1,SENUG2PH3,1,2020,254.49552
REGION1,S04B2,SENUG2PH3,1,2020,148.86301528754876
REGION1,S04B3,SENUG2PH3,1,2020,254.49552
REGION1,S05B1,SENUG2PH3,1,2020,254.49552
REGION1,S05B2,SENUG2PH3,1,2020,233.0084753535638
REGION1,S05B3,SENUG2PH3,1,2020,254.49552
REGION1,S01B1,SENUG2PH3,1,2021,254.49552
REGION1,S01B2,SENUG2PH3,1,2021,254.49552
REGION1,S01B3,SENUG2PH3,1,2021,254.49552
REGION1,S02B1,SENUG2PH3,1,2021,254.49552
REGION1,S02B2,SENUG2PH3,1,2021,254.49552
REGION1,S02B3,SENUG2PH3,1,2021,254.49552
REGION1,S03B1,SENUG2PH3,1,2021,192.08028167819185
REGION1,S03B2,SENUG2PH3,1,2021,164.1069264552469
REGION1,S03B3,SENUG2PH3,1,2021,188.71065973394352
REGION1,S04B1,SENUG2PH3,1,2021,254.49552
REGION1,S04B2,SENUG2PH3,1,2021,147.82754252906383
REGION1,S04B3,SENUG2PH3,1,2021,194.7138696555652
REGION1,S05B1,SENUG2PH3,1,2021,254.49552
REGION1,S05B2,SENUG2PH3,1,2021,229.4314816251673
REGION1,S05B3,SENUG2PH3,1,2021,254.49552
REGION1,S01B1,SENUG2PH3,1,2022,238.979808
REGION1,S01B2,SENUG2PH3,1,2022,238.979808
REGION1,S01B3,SENUG2PH3,1,2022,238.979808
REGION1,S02B1,SENUG2PH3,1,2022,238.979808
REGION1,S02B2,SENUG2PH3,1,2022,238.979808
REGION1,S02B3,SENUG2PH3,1,2022,238.979808
REGION1,S03B1,SENUG2PH3,1,2022,238.979808
REGION1,S03B2,SENUG2PH3,1,2022,118.805051199672
REGION1,S03B3,SENUG2PH3,1,2022,117.2663526299759
REGION1,S04B1,SENUG2PH3,1,2022,238.979808
REGION1,S04B2,SENUG2PH3,1,2022,238.979808
REGION1,S04B3,SENUG2PH3,1,2022,238.979808
REGION1,S05B1,SENUG2PH3,1,2022,238.979808
REGION1,S05B2,SENUG2PH3,1,2022,238.979808
REGION1,S05B3,SENUG2PH3,1,2022,238.979808
REGION1,S01B1,SENUG2PH3,1,2023,238.979808
REGION1,S01B2,SENUG2PH3,1,2023,238.979808
REGION1,S01B3,SENUG2PH3,1,2023,238.979808
REGION1,S02B1,SENUG2PH3,1,2023,238.979808
REGION1,S02B2,SENUG2PH3,1,2023,238.979808
REGION1,S02B3,SENUG2PH3,1,2023,238.979808
REGION1,S03B1,SENUG2PH3,1,2023,156.57013523283507
REGION1,S03B2,SENUG2PH3,1,2023,168.874435516859
REGION1,S03B3,SENUG2PH3,1,2023,238.979808
REGION1,S04B1,SENUG2PH3,1,2023,219.6073384519982
REGION1,S04B2,SENUG2PH3,1,2023,104.50395873833102
REGION1,S04B3,SENUG2PH3,1,2023,218.8491014888732
REGION1,S05B1,SENUG2PH3,1,2023,238.979808
REGION1,S05B2,SENUG2PH3,1,2023,158.8551883107105
REGION1,S05B3,SENUG2PH3,1,2023,238.979808
REGION1,S01B1,SENUG2PH3,1,2024,218.134512
REGION1,S01B2,SENUG2PH3,1,2024,218.134512
REGION1,S01B3,SENUG2PH3,1,2024,218.134512
REGION1,S02B1,SENUG2PH3,1,2024,218.134512
REGION1,S02B2,SENUG2PH3,1,2024,218.134512
REGION1,S02B3,SENUG2PH3,1,2024,218.134512
REGION1,S03B1,SENUG2PH3,1,2024,218.134512
REGION1,S03B2,SENUG2PH3,1,2024,125.5419459131128
REGION1,S03B3,SENUG2PH3,1,2024,218.134512
REGION1,S04B1,SENUG2PH3,1,2024,218.134512
REGION1,S04B2,SENUG2PH3,1,2024,82.74052947000845
REGION1,S04B3,SENUG2PH3,1,2024,218.134512
REGION1,S05B1,SENUG2PH3,1,2024,218.134512
REGION1,S05B2,SENUG2PH3,1,2024,171.81269118948774
REGION1,S05B3,SENUG2PH3,1,2024,218.134512
REGION1,S01B1,SENUG2PH3,1,2025,218.134512
REGION1,S01B2,SENUG2PH3,1,2025,218.134512
REGION1,S01B3,SENUG2PH3,1,2025,218.134512
REGION1,S02B1,SENUG2PH3,1,2025,218.134512
REGION1,S02B2,SENUG2PH3,1,2025,218.134512
REGION1,S02B3,SENUG2PH3,1,2025,218.134512
REGION1,S03B1,SENUG2PH3,1,2025,172.13307642996722
REGION1,S03B2,SENUG2PH3,1,2025,134.2950729865718
REGION1,S03B3,SENUG2PH3,1,2025,218.134512
REGION1,S04B1,SENUG2PH3,1,2025,164.76600210466748
REGION1,S04B2,SENUG2PH3,1,2025,138.3679195998995
REGION1,S04B3,SENUG2PH3,1,2025,218.134512
REGION1,S05B1,SENUG2PH3,1,2025,218.134512
REGION1,S05B2,SENUG2PH3,1,2025,164.11253867883318
REGION1,S05B3,SENUG2PH3,1,2025,218.134512
REGION1,S01B1,SENUG2PH3,1,2026,218.134512
REGION1,S01B2,SENUG2PH3,1,2026,218.134512
REGION1,S01B3,SENUG2PH3,1,2026,218.134512
REGION1,S02B1,SENUG2PH3,1,2026,184.91147361869443
REGION1,S02B2,SENUG2PH3,1,2026,218.134512
REGION1,S02B3,SENUG2PH3,1,2026,218.134512
REGION1,S03B1,SENUG2PH3,1,2026,218.134512
REGION1,S03B2,SENUG2PH3,1,2026,127.87457594851033
REGION1,S03B3,SENUG2PH3,1,2026,218.134512
REGION1,S04B1,SENUG2PH3,1,2026,218.134512
REGION1,S04B2,SENUG2PH3,1,2026,102.25165159484628
REGION1,S04B3,SENUG2PH3,1,2026,218.134512
REGION1,S05B1,SENUG2PH3,1,2026,218.134512
REGION1,S05B2,SENUG2PH3,1,2026,152.72309068026104
REGION1,S05B3,SENUG2PH3,1,2026,218.134512
REGION1,S01B1,SENUG2PH3,1,2027,218.134512
REGION1,S01B2,SENUG2PH3,1,2027,218.134512
REGION1,S01B3,SENUG2PH3,1,2027,218.134512
REGION1,S02B1,SENUG2PH3,1,2027,218.134512
REGION1,S02B2,SENUG2PH3,1,2027,218.134512
REGION1,S02B3,SENUG2PH3,1,2027,218.134512
REGION1,S03B1,SENUG2PH3,1,2027,119.5406636221492
REGION1,S03B2,SENUG2PH3,1,2027,154.33035317991934
REGION1,S03B3,SENUG2PH3,1,2027,218.134512
REGION1,S04B1,SENUG2PH3,1,2027,172.14651551972096
REGION1,S04B2,SENUG2PH3,1,2027,112.94269402060964
REGION1,S04B3,SENUG2PH3,1,2027,218.134512
REGION1,S05B1,SENUG2PH3,1,2027,218.134512
REGION1,S05B2,SENUG2PH3,1,2027,169.57848309957848
REGION1,S05B3,SENUG2PH3,1,2027,218.134512
REGION1,S01B1,SENUG2PH3,1,2028,218.134512
REGION1,S01B2,SENUG2PH3,1,2028,218.134512
REGION1,S01B3,SENUG2PH3,1,2028,218.134512
REGION1,S02B1,SENUG2PH3,1,2028,218.134512
REGION1,S02B2,SENUG2PH3,1,2028,211.1671246113208
REGION1,S02B3,SENUG2PH3,1,2028,218.134512
REGION1,S03B1,SENUG2PH3,1,2028,130.87108932281438
REGION1,S03B2,SENUG2PH3,1,2028,140.6269459397423
REGION1,S03B3,SENUG2PH3,1,2028,149.20559219572397
REGION1,S04B1,SENUG2PH3,1,2028,108.19338840118928
REGION1,S04B2,SENUG2PH3,1,2028,207.77482688816576
REGION1,S04B3,SENUG2PH3,1,2028,218.134512
REGION1,S05B1,SENUG2PH3,1,2028,218.134512
REGION1,S05B2,SENUG2PH3,1,2028,218.134512
REGION1,S05B3,SENUG2PH3,1,2028,218.134512
REGION1,S01B1,SENUG2PH3,1,2029,209.42554659887367
REGION1,S01B2,SENUG2PH3,1,2029,218.134512
REGION1,S01B3,SENUG2PH3,1,2029,218.134512
REGION1,S02B1,SENUG2PH3,1,2029,218.134512
REGION1,S02B2,SENUG2PH3,1,2029,218.134512
REGION1,S02B3,SENUG2PH3,1,2029,218.134512
REGION1,S03B1,SENUG2PH3,1,2029,127.42333366245944
REGION1,S03B2,SENUG2PH3,1,2029,152.02419136162337
REGION1,S03B3,SENUG2PH3,1,2029,218.134512
REGION1,S04B1,SENUG2PH3,1,2029,218.134512
REGION1,S04B2,SENUG2PH3,1,2029,128.09605914091165
REGION1,S04B3,SENUG2PH3,1,2029,218.134512
REGION1,S05B1,SENUG2PH3,1,2029,218.134512
REGION1,S05B2,SENUG2PH3,1,2029,139.99797076047412
REGION1,S05B3,SENUG2PH3,1,2029,218.134512
REGION1,S01B1,SENUG2PH3,1,2030,218.134512
REGION1,S01B2,SENUG2PH3,1,2030,198.92508495411164
REGION1,S01B3,SENUG2PH3,1,2030,218.134512
REGION1,S02B1,SENUG2PH3,1,2030,218.134512
REGION1,S02B2,SENUG2PH3,1,2030,179.87994245511535
REGION1,S02B3,SENUG2PH3,1,2030,218.134512
REGION1,S03B1,SENUG2PH3,1,2030,218.134512
REGION1,S03B2,SENUG2PH3,1,2030,121.06706693403343
REGION1,S03B3,SENUG2PH3,1,2030,218.134512
REGION1,S04B1,SENUG2PH3,1,2030,218.134512
REGION1,S04B2,SENUG2PH3,1,2030,190.98457907690133
REGION1,S04B3,SENUG2PH3,1,2030,218.134512
REGION1,S05B1,SENUG2PH3,1,2030,218.134512
REGION1,S05B2,SENUG2PH3,1,2030,151.17953540704278
REGION1,S05B3,SENUG2PH3,1,2030,218.134512
REGION1,S01B1,SENUG2PH3,1,2031,218.134512
REGION1,S01B2,SENUG2PH3,1,2031,218.134512
REGION1,S01B3,SENUG2PH3,1,2031,218.134512
REGION1,S02B1,SENUG2PH3,1,2031,218.134512
REGION1,S02B2,SENUG2PH3,1,2031,149.6456887747371
REGION1,S02B3,SENUG2PH3,1,2031,218.134512
REGION1,S03B1,SENUG2PH3,1,2031,160.35384975836593
REGION1,S03B2,SENUG2PH3,1,2031,126.89754261262937
REGION1,S03B3,SENUG2PH3,1,2031,218.134512
REGION1,S04B1,SENUG2PH3,1,2031,218.134512
REGION1,S04B2,SENUG2PH3,1,2031,218.134512
REGION1,S04B3,SENUG2PH3,1,2031,218.134512
REGION1,S05B1,SENUG2PH3,1,2031,218.134512
REGION1,S05B2,SENUG2PH3,1,2031,182.109584700252
REGION1,S05B3,SENUG2PH3,1,2031,218.134512
REGION1,S01B1,SENUG2PH3,1,2032,218.134512
REGION1,S01B2,SENUG2PH3,1,2032,218.134512
REGION1,S01B3,SENUG2PH3,1,2032,218.134512
REGION1,S02B1,SENUG2PH3,1,2032,218.134512
REGION1,S02B2,SENUG2PH3,1,2032,188.96688268603117
REGION1,S02B3,SENUG2PH3,1,2032,218.134512
REGION1,S03B1,SENUG2PH3,1,2032,174.10535922483436
REGION1,S03B2,SENUG2PH3,1,2032,116.19911732705098
REGION1,S03B3,SENUG2PH3,1,2032,218.134512
REGION1,S04B1,SENUG2PH3,1,2032,217.3298997496869
REGION1,S04B2,SENUG2PH3,1,2032,218.134512
REGION1,S04B3,SENUG2PH3,1,2032,218.134512
REGION1,S05B1,SENUG2PH3,1,2032,218.134512
REGION1,S05B2,SENUG2PH3,1,2032,174.87991546837216
REGION1,S05B3,SENUG2PH3,1,2032,218.134512
REGION1,S01B1,SENUG2PH3,1,2033,218.134512
REGION1,S01B2,SENUG2PH3,1,2033,218.134512
REGION1,S01B3,SENUG2PH3,1,2033,218.134512
REGION1,S02B1,SENUG2PH3,1,2033,218.134512
REGION1,S02B2,SENUG2PH3,1,2033,153.93022778044212
REGION1,S02B3,SENUG2PH3,1,2033,218.134512
REGION1,S03B1,SENUG2PH3,1,2033,183.51479364690695
REGION1,S03B2,SENUG2PH3,1,2033,122.34296014513676
REGION1,S03B3,SENUG2PH3,1,2033,218.134512
REGION1,S04B1,SENUG2PH3,1,2033,218.134512
REGION1,S04B2,SENUG2PH3,1,2033,205.4338625246953
REGION1,S04B3,SENUG2PH3,1,2033,218.134512
REGION1,S05B1,SENUG2PH3,1,2033,218.134512
REGION1,S05B2,SENUG2PH3,1,2033,177.8063158232386
REGION1,S05B3,SENUG2PH3,1,2033,218.134512
REGION1,S01B1,SENUG2PH3,1,2034,218.134512
REGION1,S01B2,SENUG2PH3,1,2034,218.134512
REGION1,S01B3,SENUG2PH3,1,2034,218.134512
REGION1,S02B1,SENUG2PH3,1,2034,218.134512
REGION1,S02B2,SENUG2PH3,1,2034,168.96560550181948
REGION1,S02B3,SENUG2PH3,1,2034,218.134512
REGION1,S03B1,SENUG2PH3,1,2034,218.134512
REGION1,S03B2,SENUG2PH3,1,2034,97.71684763783192
REGION1,S03B3,SENUG2PH3,1,2034,218.134512
REGION1,S04B1,SENUG2PH3,1,2034,218.134512
REGION1,S04B2,SENUG2PH3,1,2034,217.35328303398333
REGION1,S04B3,SENUG2PH3,1,2034,218.134512
REGION1,S05B1,SENUG2PH3,1,2034,218.134512
REGION1,S05B2,SENUG2PH3,1,2034,218.134512
REGION1,S05B3,SENUG2PH3,1,2034,218.134512
REGION1,S01B1,SENUG2PH3,1,2035,172.407312
REGION1,S01B2,SENUG2PH3,1,2035,172.407312
REGION1,S01B3,SENUG2PH3,1,2035,172.407312
REGION1,S02B1,SENUG2PH3,1,2035,172.407312
REGION1,S02B2,SENUG2PH3,1,2035,172.407312
REGION1,S02B3,SENUG2PH3,1,2035,172.407312
REGION1,S03B1,SENUG2PH3,1,2035,172.407312
REGION1,S03B2,SENUG2PH3,1,2035,83.19034783916176
REGION1,S03B3,SENUG2PH3,1,2035,172.407312
REGION1,S04B1,SENUG2PH3,1,2035,156.15242522647264
REGION1,S04B2,SENUG2PH3,1,2035,169.46316675094704
REGION1,S04B3,SENUG2PH3,1,2035,172.407312
REGION1,S05B1,SENUG2PH3,1,2035,172.407312
REGION1,S05B2,SENUG2PH3,1,2035,114.03940018876872
REGION1,S05B3,SENUG2PH3,1,2035,172.407312
REGION1,S01B1,SENUG2PH3,1,2036,172.407312
REGION1,S01B2,SENUG2PH3,1,2036,172.407312
REGION1,S01B3,SENUG2PH3,1,2036,172.407312
REGION1,S02B1,SENUG2PH3,1,2036,172.407312
REGION1,S02B2,SENUG2PH3,1,2036,172.407312
REGION1,S02B3,SENUG2PH3,1,2036,172.407312
REGION1,S03B1,SENUG2PH3,1,2036,172.407312
REGION1,S03B2,SENUG2PH3,1,2036,69.79706185060634
REGION1,S03B3,SENUG2PH3,1,2036,172.407312
REGION1,S04B1,SENUG2PH3,1,2036,165.84416644565275
REGION1,S04B2,SENUG2PH3,1,2036,172.407312
REGION1,S04B3,SENUG2PH3,1,2036,172.407312
REGION1,S05B1,SENUG2PH3,1,2036,172.407312
REGION1,S05B2,SENUG2PH3,1,2036,172.407312
REGION1,S05B3,SENUG2PH3,1,2036,172.407312
REGION1,S01B1,SENUG2PH3,1,2037,172.407312
REGION1,S01B2,SENUG2PH3,1,2037,172.407312
REGION1,S01B3,SENUG2PH3,1,2037,172.407312
REGION1,S02B1,SENUG2PH3,1,2037,172.407312
REGION1,S02B2,SENUG2PH3,1,2037,172.407312
REGION1,S02B3,SENUG2PH3,1,2037,172.407312
REGION1,S03B1,SENUG2PH3,1,2037,125.8627323656806
REGION1,S03B2,SENUG2PH3,1,2037,95.76200315616448
