REGION,TECHNOLOGY,EMISSION,YEAR,VALUE
REGION1,FICOCHPH3,FIPM25,2027,0.02667328953509084
REGION1,FICOCHPH3,FIPM25,2028,0.019274299403328896
REGION1,FICOCHPH3,FIPM25,2029,0.01927430001208382
REGION1,FICOSTPH3,FIPM25,2015,0.05880002239068579
REGION1,FICOSTPH3,FIPM25,2016,0.058799958442541954
REGION1,FICOSTPH3,FIPM25,2017,0.06159998208972944
REGION1,FICOSTPH3,FIPM25,2018,0.06159996915658332
REGION1,FICOSTPH3,FIPM25,2019,0.06159994642528486
REGION1,FICOSTPH3,FIPM25,2020,0.06159993776727832
REGION1,FICOSTPH3,FIPM25,2021,0.061599966710164863
REGION1,FICOSTPH3,FIPM25,2022,0.061599970040918176
REGION1,FICOSTPH3,FIPM25,2023,0.03955875617085276
REGION1,FIHYDMPH1,FIHO,2015,4.925462908464677
REGION1,FIHYDMPH1,FIHO,2016,4.861587474793279
REGION1,FIHYDMPH1,FIHO,2017,4.746791122269678
REGION1,FIHYDMPH1,FIHO,2018,4.636509938020488
REGION1,FIHYDMPH1,FIHO,2019,4.636509878947126
REGION1,FIHYDMPH1,FIHO,2020,4.636509938020488
REGION1,FIHYDMPH1,FIHO,2021,4.636509942651574
REGION1,FIHYDMPH1,FIHO,2022,4.590334930358994
REGION1,FIHYDMPH1,FIHO,2023,4.5133765765380325
REGION1,FIHYDMPH1,FIHO,2024,4.5133765765380325
REGION1,FIHYDMPH1,FIHO,2025,4.5133765765380325
REGION1,FIHYDMPH1,FIHO,2026,4.51337653487392
REGION1,FIHYDMPH1,FIHO,2027,4.513376576070097
REGION1,FIHYDMPH1,FIHO,2028,4.513376576070097
REGION1,FIHYDMPH1,FIHO,2029,4.5133765765380325
REGION1,FIHYDMPH1,FIHO,2030,4.5133765765380325
REGION1,FIHYDMPH1,FIHO,2031,4.513376500484882
REGION1,FIHYDMPH1,FIHO,2032,4.494136988082786
REGION1,FIHYDMPH1,FIHO,2033,4.494136926334506
REGION1,FIHYDMPH1,FIHO,2034,4.46207100732406
REGION1,FIHYDMPH1,FIHO,2035,4.455657849025195
REGION1,FIHYDMPH1,FIHO,2036,4.455657811172306
REGION1,FIHYDMPH1,FIHO,2037,4.317902394515372
REGION1,FIHYDMPH1,FIHO,2038,4.088309970332345
REGION1,FIHYDMPH1,FIHO,2039,4.061374455960666
REGION1,FIHYDMPH1,FIHO,2040,4.061374546266172
REGION1,FIHYDMPH1,FIHO,2041,3.908304379215876
REGION1,FIHYDMPH1,FIHO,2042,3.7505397525426196
REGION1,FIHYDMPH1,FIHO,2043,3.750090828808179
REGION1,FIHYDMPH1,FIHO,2044,3.7446011205011724
REGION1,FIHYDMPH1,FIHO,2045,3.744601189758203
REGION1,FIHYDMPH1,FIHO,2046,3.744601049593663
REGION1,FIHYDMPH1,FIHO,2047,3.7446011328556446
REGION1,FIHYDMPH1,FIHO,2048,3.744601050291
REGION1,FIHYDMPH1,FIHO,2049,3.6628328812262168
REGION1,FIHYDMPH1,FIHO,2050,3.662832800464478
REGION1,FIHYDMPH1,FIHO,2051,3.6628328812262168
REGION1,FIHYDMPH1,FIHO,2052,3.6628328812262168
REGION1,FIHYDMPH1,FIHO,2053,3.5820265293806144
REGION1,FIHYDMPH1,FIHO,2054,3.5820265182373983
REGION1,FIHYDMPH1,FIHO,2055,1.3805302331468703
REGION1,FIHYDMPH1,FIHO,2056,1.3805302331468703
REGION1,FIHYDMPH1,FIHO,2057,1.3805302374415194
REGION1,FIHYDMPH1,FIHO,2058,1.3805302374415194
REGION1,FIHYDMPH1,FIHO,2059,1.3805302374415194
REGION1,FIHYDMPH1,FIHO,2060,1.3805302374415194
REGION1,FIHYDMPH2,FIHO,2015,35.736894421690344
REGION1,FIHYDMPH2,FIHO,2016,35.73689363380617
REGION1,FIHYDMPH2,FIHO,2017,35.73689363380617
REGION1,FIHYDMPH2,FIHO,2018,33.389664079026076
REGION1,FIHYDMPH2,FIHO,2019,32.25581100943015
REGION1,FIHYDMPH2,FIHO,2020,32.25581199449259
REGION1,FIHYDMPH2,FIHO,2021,32.255810936258094
REGION1,FIHYDMPH2,FIHO,2022,32.255810403922894
REGION1,FIHYDMPH2,FIHO,2023,32.25581205467021
REGION1,FIHYDMPH2,FIHO,2024,32.25581107636176
REGION1,FIHYDMPH2,FIHO,2025,32.09163311695467
REGION1,FIHYDMPH2,FIHO,2026,31.334875981103274
REGION1,FIHYDMPH2,FIHO,2027,31.334875869423747
REGION1,FIHYDMPH2,FIHO,2028,30.991128744523195
REGION1,FIHYDMPH2,FIHO,2029,27.82685711748898
REGION1,FIHYDMPH2,FIHO,2030,27.25736682507079
REGION1,FIHYDMPH2,FIHO,2031,26.5326751190074
REGION1,FIHYDMPH2,FIHO,2032,26.5326751190074
REGION1,FIHYDMPH2,FIHO,2033,25.882376800875495
REGION1,FIHYDMPH2,FIHO,2034,24.804960578847293
REGION1,FIHYDMPH2,FIHO,2035,23.181138495918525
REGION1,FIHYDMPH2,FIHO,2036,22.34998792034304
REGION1,FIHYDMPH2,FIHO,2037,20.369593596832868
REGION1,FIHYDMPH2,FIHO,2038,20.21439392968148
REGION1,FIHYDMPH2,FIHO,2039,18.53413690494531
REGION1,FIHYDMPH2,FIHO,2040,16.51911062330633
REGION1,FIHYDMPH2,FIHO,2041,15.090249990359634
REGION1,FIHYDMPH2,FIHO,2042,15.090250379907106
REGION1,FIHYDMPH2,FIHO,2043,13.987180792989237
REGION1,FIHYDMPH2,FIHO,2044,13.7947852492249
REGION1,FIHYDMPH2,FIHO,2045,12.1145273696897
REGION1,FIHYDMPH2,FIHO,2046,12.114527100919151
REGION1,FIHYDMPH2,FIHO,2047,11.620711702275909
REGION1,FIHYDMPH2,FIHO,2048,11.620711272566346
REGION1,FIHYDMPH2,FIHO,2049,11.620711415358345
REGION1,FIHYDMPH2,FIHO,2050,11.620711298927837
REGION1,FIHYDMPH2,FIHO,2051,10.002020585372227
REGION1,FIHYDMPH2,FIHO,2052,8.78351333273005
REGION1,FIHYDMPH2,FIHO,2053,8.783513440659368
REGION1,FIHYDMPH2,FIHO,2054,8.783513637282546
REGION1,FIHYDMPH2,FIHO,2055,8.783513157865372
REGION1,FIHYDMPH2,FIHO,2056,7.078885770775776
REGION1,FIHYDMPH2,FIHO,2057,7.078885763703113
REGION1,FIHYDMPH2,FIHO,2058,6.904446723170917
REGION1,FIHYDMPH2,FIHO,2059,6.904446723170917
REGION1,FIHYDMPH2,FIHO,2060,6.904446723170917
REGION1,FIHYDMPH3,FIHO,2023,15.410786019069667
REGION1,FIHYDMPH3,FIHO,2024,15.783774443472346
REGION1,FIHYDMPH3,FIHO,2025,15.78377403718472
REGION1,FIHYDMPH3,FIHO,2026,16.185122268098635
REGION1,FIHYDMPH3,FIHO,2027,17.771719881431054
REGION1,FIHYDMPH3,FIHO,2028,18.395467033900523
REGION1,FIHYDMPH3,FIHO,2029,20.096991755202666
REGION1,FIHYDMPH3,FIHO,2030,20.09699142673302
REGION1,FIHYDMPH3,FIHO,2031,20.096991821464343
REGION1,FIHYDMPH3,FIHO,2032,20.096991755202662
REGION1,FIHYDMPH3,FIHO,2033,20.096992201605545
REGION1,FIHYDMPH3,FIHO,2034,20.215857797192246
REGION1,FIHYDMPH3,FIHO,2035,24.21293363068761
REGION1,FIHYDMPH3,FIHO,2036,25.545156127205317
REGION1,FIHYDMPH3,FIHO,2037,29.01898509981578
REGION1,FIHYDMPH3,FIHO,2038,32.127267562854094
REGION1,FIHYDMPH3,FIHO,2039,33.763533933298255
REGION1,FIHYDMPH3,FIHO,2040,33.76353384520462
REGION1,FIHYDMPH3,FIHO,2041,33.76353373388308
REGION1,FIHYDMPH3,FIHO,2042,33.76353384520461
REGION1,FIHYDMPH3,FIHO,2043,33.76353384520462
REGION1,FIHYDMPH3,FIHO,2044,33.76353476145395
REGION1,FIHYDMPH3,FIHO,2045,33.76353497284859
REGION1,FIHYDMPH3,FIHO,2046,33.763534813930484
REGION1,FIHYDMPH3,FIHO,2047,33.76353490917263
REGION1,FIHYDMPH3,FIHO,2048,33.76353510272326
REGION1,FIHYDMPH3,FIHO,2049,33.76353393081068
REGION1,FIHYDMPH3,FIHO,2050,33.76353430281925
REGION1,FIHYDMPH3,FIHO,2051,33.763533733883094
REGION1,FIHYDMPH3,FIHO,2052,33.76353430281925
REGION1,FIHYDMPH3,FIHO,2053,33.76353447826097
REGION1,FIHYDMPH3,FIHO,2054,33.76353373388307
REGION1,FIHYDMPH3,FIHO,2055,33.763534589656196
REGION1,FIHYDMPH3,FIHO,2056,33.76353373388307
REGION1,FIHYDMPH3,FIHO,2057,33.76353384520461
REGION1,FIHYDMPH3,FIHO,2058,33.76353306170905
REGION1,FIHYDMPH3,FIHO,2059,33.7635338542185
REGION1,FIHYDMPH3,FIHO,2060,33.76353373388308
REGION1,FING00I00,CO2,2015,1559.0258896379519
REGION1,FING00I00,CO2,2016,1559.0262712898093
REGION1,FING00I00,CO2,2017,1357.8615295082877
REGION1,FING00I00,CO2,2018,1257.2790220160741
REGION1,FING00I00,CO2,2019,1106.405683473351
REGION1,FING00I00,CO2,2020,1005.8233019255654
REGION1,FING00I00,CO2,2021,1257.2789959001923
REGION1,FING00I00,CO2,2022,1156.696609680844
REGION1,FING00I00,CO2,2023,885.5774466479136
REGION1,FING00I00,CO2,2024,882.690643333274
REGION1,FING00I00,CO2,2025,485.91288732405104
REGION1,FING00I00,CO2,2026,0.7290624287353406
REGION1,FING00I00,CO2,2027,0.6749008228434783
REGION1,FINGCCPH2,FIPM25,2015,0.002809227009552959
REGION1,FINGCCPH2,FIPM25,2016,0.0028092270022115917
REGION1,FINGCCPH2,FIPM25,2017,0.002809227128098389
REGION1,FINGCCPH2,FIPM25,2018,0.0028092269445789473
REGION1,FINGCCPH2,FIPM25,2019,0.0026219185895848024
REGION1,FINGCCPH2,FIPM25,2020,0.0023999944887743373
REGION1,FINGCCPH2,FIPM25,2021,0.002809226783467119
REGION1,FINGCCPH2,FIPM25,2022,0.0027779274785497505
REGION1,FINGCCPH2,FIPM25,2023,0.0021337260719326736
REGION1,FINGCCPH2,FIPM25,2024,0.002133725518801751
REGION1,FINGCCPH2,FIPM25,2025,0.0011784495701211211
REGION1,FINGCCPH2,FIPM25,2026,1.7739520518622072e-06
REGION1,FINGCCPH2,FIPM25,2027,1.6475896126861627e-06
REGION1,FINGCHPH3,FIPM25,2015,0.00048289101199085806
REGION1,FINGCHPH3,FIPM25,2016,0.0004964602347822412
REGION1,FINGCHPH3,FIPM25,2017,0.00017401655365713935
REGION1,FINGCHPH3,FIPM25,2018,1.9573051372045615e-05
REGION1,FINGCHPH3,FIPM25,2021,5.3046572551985024e-05
REGION1,FINGSTPH2,FIPM25,2015,0.00039518390383032006
REGION1,FINGSTPH2,FIPM25,2016,0.0003951839037315241
REGION1,FINGSTPH2,FIPM25,2017,0.00039518390383032006
REGION1,FINGSTPH2,FIPM25,2018,0.00039518390383032006
REGION1,FINGSTPH2,FIPM25,2021,0.00039518390383032006
REGION1,FISOUTPH2,FISO,2015,0.044728970035658885
REGION1,FISOUTPH2,FISO,2016,0.044728970035658885
REGION1,FISOUTPH2,FISO,2017,0.044728970035658844
REGION1,FISOUTPH2,FISO,2018,0.044728970035658844
REGION1,FISOUTPH2,FISO,2019,0.044728970035658844
REGION1,FISOUTPH2,FISO,2020,0.044728970035658844
REGION1,FISOUTPH2,FISO,2021,0.044728970035658844
REGION1,FISOUTPH2,FISO,2022,0.044728970035658844
REGION1,FISOUTPH2,FISO,2023,0.044728970035658844
REGION1,FISOUTPH2,FISO,2024,0.044728970035658844
REGION1,FISOUTPH2,FISO,2025,0.044728970035658844
REGION1,FISOUTPH2,FISO,2026,0.044728970035658844
REGION1,FISOUTPH2,FISO,2027,0.044728970035658844
REGION1,FISOUTPH2,FISO,2028,1.9999980951208265
REGION1,FISOUTPH2,FISO,2029,2.169997933206096
REGION1,FISOUTPH2,FISO,2030,2.3499977617669714
REGION1,FISOUTPH2,FISO,2031,2.8899972474495943
REGION1,FISOUTPH2,FISO,2032,3.429996733132217
REGION1,FISOUTPH2,FISO,2033,3.9599962283392363
REGION1,FISOUTPH2,FISO,2034,4.499995714021859
REGION1,FISOUTPH2,FISO,2035,5.0399951997044825
REGION1,FISOUTPH2,FISO,2036,5.199995047314147
REGION1,FISOUTPH2,FISO,2037,5.349994904448211
REGION1,FISOUTPH2,FISO,2038,5.509994752057875
REGION1,FISOUTPH2,FISO,2039,5.6699945996675405
REGION1,FISOUTPH2,FISO,2040,5.829994447277208
REGION1,FISOUTPH2,FISO,2041,5.87999439965523
REGION1,FISOUTPH2,FISO,2042,5.929994352033248
REGION1,FISOUTPH2,FISO,2043,5.969994313935666
REGION1,FISOUTPH2,FISO,2044,6.019994266313688
REGION1,FISOUTPH2,FISO,2045,6.069994218691708
REGION1,FISOUTPH2,FISO,2046,6.119994171069727
REGION1,FISOUTPH2,FISO,2047,6.159994132972144
REGION1,FISOUTPH2,FISO,2048,6.209994085350166
REGION1,FISOUTPH2,FISO,2049,6.2599940377281875
REGION1,FISOUTPH2,FISO,2050,6.299993999630604
REGION1,FISOUTPH2,FISO,2051,6.3299939710574185
REGION1,FISOUTPH2,FISO,2052,6.359993942484231
REGION1,FISOUTPH2,FISO,2053,6.399993904386648
REGION1,FISOUTPH2,FISO,2054,6.429993875813461
REGION1,FISOUTPH2,FISO,2055,6.459993847240277
REGION1,FISOUTPH2,FISO,2056,6.489993818667085
REGION1,FISOUTPH2,FISO,2057,6.529993780569501
REGION1,FISOUTPH2,FISO,2058,6.559993751996314
REGION1,FISOUTPH2,FISO,2059,6.589993723423122
REGION1,FISOUTPH2,FISO,2060,6.619993694849935
REGION1,FIWIOFPH3,FIWO,2015,0.29658094701733345
REGION1,FIWIOFPH3,FIWO,2016,0.29658094701733345
REGION1,FIWIOFPH3,FIWO,2017,0.29658094701733345
REGION1,FIWIOFPH3,FIWO,2018,0.29658094701733345
REGION1,FIWIOFPH3,FIWO,2019,0.29658094701733345
REGION1,FIWIOFPH3,FIWO,2020,0.29658094701733345
REGION1,FIWIOFPH3,FIWO,2021,0.29658094701733345
REGION1,FIWIOFPH3,FIWO,2022,0.29658094701733345
REGION1,FIWIOFPH3,FIWO,2023,0.29658094701733345
REGION1,FIWIOFPH3,FIWO,2024,0.2891382312366704
REGION1,FIWIOFPH3,FIWO,2025,0.2891382312366704
REGION1,FIWIOFPH3,FIWO,2026,0.2891382312366704
REGION1,FIWIOFPH3,FIWO,2027,0.2891382312366704
REGION1,FIWIOFPH3,FIWO,2028,0.2891382312366704
REGION1,FIWIOFPH3,FIWO,2029,0.2891382312366704
REGION1,FIWIOFPH3,FIWO,2030,0.2891382312366704
REGION1,FIWIOFPH3,FIWO,2031,0.2891382312366704
REGION1,FIWIOFPH3,FIWO,2032,0.2891382312366704
REGION1,FIWIOFPH3,FIWO,2033,0.2891382312366704
REGION1,FIWIOFPH3,FIWO,2034,0.2891382312366704
REGION1,FIWIONPH3,FIWI,2015,6.053095538761838
REGION1,FIWIONPH3,FIWI,2016,6.053095538761838
REGION1,FIWIONPH3,FIWI,2017,6.053095538761838
REGION1,FIWIONPH3,FIWI,2018,6.053095538761838
REGION1,FIWIONPH3,FIWI,2019,6.053095538761838
REGION1,FIWIONPH3,FIWI,2020,6.053095538761838
REGION1,FIWIONPH3,FIWI,2021,6.053095538761838
REGION1,FIWIONPH3,FIWI,2022,6.053095538761838
REGION1,FIWIONPH3,FIWI,2023,6.013312298532038
REGION1,FIWIONPH3,FIWI,2024,5.662313330934951
REGION1,FIWIONPH3,FIWI,2025,5.662313330934951
REGION1,FIWIONPH3,FIWI,2026,5.652241624547659
REGION1,FIWIONPH3,FIWI,2027,5.632098211773078
REGION1,FIWIONPH3,FIWI,2028,5.516323946851169
REGION1,FIWIONPH3,FIWI,2029,5.3103575512310695
REGION1,FIWIONPH3,FIWI,2030,5.238495926157748
REGION1,FIWIONPH3,FIWI,2031,5.167993981446712
REGION1,FIWIONPH3,FIWI,2032,4.8275703055562795
REGION1,FIWIONPH3,FIWI,2033,4.6160644714231704
REGION1,FIWIONPH3,FIWI,2034,4.585849352261298
REGION1,FIWIONPH3,FIWI,2035,4.333855258451279
REGION1,FIWIONPH3,FIWI,2036,4.0590991082059835
REGION1,FIWIONPH3,FIWI,2037,3.4173299772078063
REGION1,FIWIONPH3,FIWI,2038,1.8028354433250733
REGION1,FIWIONPN3,FIWI,2015,3.8819889944512775
REGION1,FIWIONPN3,FIWI,2016,3.8819889944512775
REGION1,FIWIONPN3,FIWI,2017,3.8819889944512775
REGION1,FIWIONPN3,FIWI,2018,3.8819889944512775
REGION1,FIWIONPN3,FIWI,2019,3.8819889944512775
REGION1,FIWIONPN3,FIWI,2020,3.8819889944512775
REGION1,FIWIONPN3,FIWI,2021,3.88198899445128
REGION1,FIWIONPN3,FIWI,2022,14.26163871223543
REGION1,FIWIONPN3,FIWI,2023,24.641288430019628
REGION1,FIWIONPN3,FIWI,2024,40.21076300669587
REGION1,FIWIONPN3,FIWI,2025,55.78023758337215
REGION1,FIWIONPN3,FIWI,2026,71.34971216004841
REGION1,FIWIONPN3,FIWI,2027,92.10901159561675
REGION1,FIWIONPN3,FIWI,2028,112.8683110311851
REGION1,FIWIONPN3,FIWI,2029,133.62761046675345
REGION1,FIWIONPN3,FIWI,2030,159.57673476121388
REGION1,FIWIONPN3,FIWI,2031,172.5221725285534
REGION1,FIWIONPN3,FIWI,2032,172.52217252855328
REGION1,FIWIONPN3,FIWI,2033,192.58814980915724
REGION1,FIWIONPN3,FIWI,2034,223.72709896250976
REGION1,FIWIONPN3,FIWI,2035,254.8660481158622
REGION1,FIWIONPN3,FIWI,2036,255.1408042655683
REGION1,FIWIONPN3,FIWI,2037,255.78257339530708
REGION1,FIWIONPN3,FIWI,2038,257.39706792602124
REGION1,FIWIONPN3,FIWI,2039,259.19990336580815
REGION1,FIWIONPN3,FIWI,2040,259.19990336580776
REGION1,FIWIONPN3,FIWI,2041,259.19990336580804
REGION1,FIWIONPN3,FIWI,2042,259.1999033658081
REGION1,FIWIONPN3,FIWI,2043,259.1999033658081
REGION1,FIWIONPN3,FIWI,2044,259.19990336580815
REGION1,FIWIONPN3,FIWI,2045,259.1999033658081
REGION1,FIWIONPN3,FIWI,2046,259.19990336580815
REGION1,FIWIONPN3,FIWI,2047,255.9495133354292
REGION1,FIWIONPN3,FIWI,2048,259.19990336580804
REGION1,FIWIONPN3,FIWI,2049,259.19990336580804
REGION1,FIWIONPN3,FIWI,2050,259.1999033658081
REGION1,FIWIONPN3,FIWI,2051,259.19990336580815
REGION1,FIWIONPN3,FIWI,2052,259.19990336580815
REGION1,FIWIONPN3,FIWI,2053,259.1999033658081
REGION1,FIWIONPN3,FIWI,2054,259.1999033658081
REGION1,FIWIONPN3,FIWI,2055,259.19990336580815
REGION1,FIWIONPN3,FIWI,2056,259.1999033658082
REGION1,FIWIONPN3,FIWI,2057,259.1999033658081
REGION1,FIWIONPN3,FIWI,2058,259.19990336580804
REGION1,FIWIONPN3,FIWI,2059,259.1999033658081
REGION1,FIWIONPN3,FIWI,2060,259.1999033658081
REGION1,FIWS00X00,FIPM25,2015,0.11317822281787414
REGION1,FIWS00X00,FIPM25,2016,0.11217021301589986
REGION1,FIWS00X00,FIPM25,2017,0.11116141673306723
REGION1,FIWS00X00,FIPM25,2018,0.11015267400664601
REGION1,FIWS00X00,FIPM25,2019,0.10914464885928332
REGION1,FIWS00X00,FIPM25,2020,0.10813586535392877
REGION1,FIWS00X00,FIPM25,2021,0.10832913670476675
REGION1,FIWS00X00,FIPM25,2022,0.10852315871321297
REGION1,FIWS00X00,FIPM25,2023,0.10871644975502359
REGION1,FIWS00X00,FIPM25,2024,0.10890971354331665
REGION1,FIWS00X00,FIPM25,2025,0.10910373692374513
REGION1,FIWS00X00,FIPM25,2026,0.10982556925811848
REGION1,FIWS00X00,FIPM25,2027,0.11054815304735549
REGION1,FIWS00X00,FIPM25,2028,0.11127068866312768
REGION1,FIWS00X00,FIPM25,2029,0.11199255366857294
REGION1,FIWS00X00,FIPM25,2030,0.11271511861560121
REGION1,FIWS00X00,FIPM25,2031,0.1114171664624488
REGION1,FIWS00X00,FIPM25,2032,0.11011847414598112
REGION1,FIWS00X00,FIPM25,2033,0.10882052660956447
REGION1,FIWS00X00,FIPM25,2034,0.10752257742720696
REGION1,FIWS00X00,FIPM25,2035,0.10622460535682166
REGION1,FIWS00X00,FIPM25,2036,0.10468877758198625
REGION1,FIWS00X00,FIPM25,2037,0.10315368792702471
REGION1,FIWS00X00,FIPM25,2038,0.1016178541134017
REGION1,FIWS00X00,FIPM25,2039,0.10008276981892664
REGION1,FIWS00X00,FIPM25,2040,0.09854695998731101
REGION1,FIWS00X00,FIPM25,2041,0.09718508642164259
REGION1,FIWS00X00,FIPM25,2042,0.09582245283154414
REGION1,FIWS00X00,FIPM25,2043,0.09446057015374483
REGION1,FIWS00X00,FIPM25,2044,0.0930979287098422
REGION1,FIWS00X00,FIPM25,2045,0.09173604728086678
REGION1,FIWS00X00,FIPM25,2046,0.09055852953435309
REGION1,FIWS00X00,FIPM25,2047,0.08938174816363678
REGION1,FIWS00X00,FIPM25,2048,0.08820418573902797
REGION1,FIWS00X00,FIPM25,2049,0.08702743377664315
REGION1,FIWS00X00,FIPM25,2050,0.08584991188269078
REGION1,FIWS00X00,FIPM25,2051,0.08499127321477105
REGION1,FIWS00X00,FIPM25,2052,0.08414158560847448
REGION1,FIWS00X00,FIPM25,2053,0.08330007052150548
REGION1,FIWS00X00,FIPM25,2054,0.08246750402287005
REGION1,FIWS00X00,FIPM25,2055,0.0816423084004626
REGION1,FIWS00X00,FIPM25,2056,0.0808261285403086
REGION1,FIWS00X00,FIPM25,2057,0.08001801576867229
REGION1,FIWS00X00,FIPM25,2058,0.07921738712761368
REGION1,FIWS00X00,FIPM25,2059,0.07842568083165577
REGION1,FIWS00X00,FIPM25,2060,0.07764140703131839
REGION1,NOBMCSPN2,CO2,2033,-2014.2884751015574
REGION1,NOBMCSPN2,CO2,2034,-2111.8185391119114
REGION1,NOBMCSPN2,CO2,2035,-2230.153585997189
REGION1,NOBMCSPN2,CO2,2036,-2373.070148692952
REGION1,NOBMCSPN2,CO2,2037,-2545.4326822316098
REGION1,NOBMCSPN2,CO2,2038,-2757.091053607027
REGION1,NOBMCSPN2,CO2,2039,-3093.634852009638
REGION1,NOBMCSPN2,CO2,2040,-3555.8681657819425
REGION1,NOBMCSPN2,CO2,2041,-4087.1187727804336
REGION1,NOBMCSPN2,CO2,2042,-4684.148068355986
REGION1,NOBMCSPN2,CO2,2043,-5353.139161739388
REGION1,NOBMCSPN2,CO2,2044,-6100.627998672945
REGION1,NOBMCSPN2,CO2,2045,-6933.509298389574
REGION1,NOBMCSPN2,CO2,2046,-7859.045597047511
REGION1,NOBMCSPN2,CO2,2047,-8884.884166049758
REGION1,NOBMCSPN2,CO2,2048,-9156.688562712337
REGION1,NOBMCSPN2,CO2,2049,-9308.247733682245
REGION1,NOBMCSPN2,CO2,2050,-9388.045282412388
REGION1,NOBMCSPN2,CO2,2051,-9452.375997367164
REGION1,NOBMCSPN2,CO2,2052,-9504.157042385279
REGION1,NOBMCSPN2,CO2,2053,-9545.763841850772
REGION1,NOBMCSPN2,CO2,2054,-9579.186342066712
REGION1,NOBMCSPN2,CO2,2055,-9606.041324403725
REGION1,NOBMCSPN2,CO2,2056,-9627.528522406716
REGION1,NOBMCSPN2,CO2,2057,-9644.781308414598
REGION1,NOBMCSPN2,CO2,2058,-9658.61864908701
REGION1,NOBMCSPN2,CO2,2059,-9669.69502450724
REGION1,NOBMCSPN2,CO2,2060,-9678.56014138669
REGION1,NOCO00I00,CO2,2015,10.162251514787599
REGION1,NOCO00I00,CO2,2016,10.063129830615829
REGION1,NOCO00I00,CO2,2017,12.481181582787892
REGION1,NOCO00I00,CO2,2021,2.7534836323973293
REGION1,NOCO00I00,CO2,2022,45.74172977725357
REGION1,NOCOCHPH3,NOPM25,2015,6.128640009354237e-05
REGION1,NOCOCHPH3,NOPM25,2016,6.128640009354237e-05
REGION1,NOCOCHPH3,NOPM25,2017,7.676927993871354e-05
REGION1,NOCOCHPH3,NOPM25,2021,1.74988800016128e-05
REGION1,NOCOCHPH3,NOPM25,2022,0.00030022274136514777
REGION1,NOCOSTPH1,NOPM25,2015,6.128640009354237e-05
REGION1,NOCOSTPH1,NOPM25,2016,6.128640009354237e-05
REGION1,NOCOSTPH1,NOPM25,2017,7.676927993871354e-05
REGION1,NOCOSTPH1,NOPM25,2021,1.74988800016128e-05
REGION1,NOCOSTPH1,NOPM25,2022,0.0002825625390572499
REGION1,NOHYDMPH1,NOHO,2015,43.05437372025811
REGION1,NOHYDMPH1,NOHO,2016,41.95192158333551
REGION1,NOHYDMPH1,NOHO,2017,39.098514370715364
REGION1,NOHYDMPH1,NOHO,2018,37.1627954011793
REGION1,NOHYDMPH1,NOHO,2019,36.93129196403501
REGION1,NOHYDMPH1,NOHO,2020,36.93129167486509
REGION1,NOHYDMPH1,NOHO,2021,36.853880768977696
REGION1,NOHYDMPH1,NOHO,2022,36.6724755807061
REGION1,NOHYDMPH1,NOHO,2023,36.48332964848853
REGION1,NOHYDMPH1,NOHO,2024,36.44243247825532
REGION1,NOHYDMPH1,NOHO,2025,36.42987199639048
REGION1,NOHYDMPH1,NOHO,2026,36.273588649007394
REGION1,NOHYDMPH1,NOHO,2027,36.17251587100094
REGION1,NOHYDMPH1,NOHO,2028,35.729957216955086
REGION1,NOHYDMPH1,NOHO,2029,35.22517782438445
REGION1,NOHYDMPH1,NOHO,2030,34.99761726640922
REGION1,NOHYDMPH1,NOHO,2031,34.79590999882409
REGION1,NOHYDMPH1,NOHO,2032,34.27082856815493
REGION1,NOHYDMPH1,NOHO,2033,33.88231188380375
REGION1,NOHYDMPH1,NOHO,2034,33.24841568052282
REGION1,NOHYDMPH1,NOHO,2035,32.6281034228706
REGION1,NOHYDMPH1,NOHO,2036,32.18861255755772
REGION1,NOHYDMPH1,NOHO,2037,32.03671083251652
REGION1,NOHYDMPH1,NOHO,2038,31.650385408780785
REGION1,NOHYDMPH1,NOHO,2039,30.919506109469182
REGION1,NOHYDMPH1,NOHO,2040,30.569402870143694
REGION1,NOHYDMPH1,NOHO,2041,24.893577364453446
REGION1,NOHYDMPH1,NOHO,2042,29.00016206071257
REGION1,NOHYDMPH1,NOHO,2043,25.389158826459543
REGION1,NOHYDMPH1,NOHO,2044,29.637547316774775
REGION1,NOHYDMPH1,NOHO,2045,29.42868265435825
REGION1,NOHYDMPH1,NOHO,2046,29.34060952526442
REGION1,NOHYDMPH1,NOHO,2047,29.34060912759602
REGION1,NOHYDMPH1,NOHO,2048,29.23836812151053
REGION1,NOHYDMPH1,NOHO,2049,29.077703455305635
REGION1,NOHYDMPH1,NOHO,2050,29.077703453735772
REGION1,NOHYDMPH1,NOHO,2051,26.631370311942106
REGION1,NOHYDMPH1,NOHO,2052,26.383429156898625
REGION1,NOHYDMPH1,NOHO,2053,24.408945250565687
REGION1,NOHYDMPH1,NOHO,2054,24.469898935538577
REGION1,NOHYDMPH1,NOHO,2055,23.14993430413565
REGION1,NOHYDMPH1,NOHO,2056,24.316168482612525
REGION1,NOHYDMPH1,NOHO,2057,26.4568220556713
REGION1,NOHYDMPH1,NOHO,2058,23.65181872351348
REGION1,NOHYDMPH1,NOHO,2059,22.285870398108784
REGION1,NOHYDMPH1,NOHO,2060,21.232662583329187
REGION1,NOHYDMPH2,NOHO,2015,253.62256451075876
REGION1,NOHYDMPH2,NOHO,2016,253.62256574564688
REGION1,NOHYDMPH2,NOHO,2017,252.4044322448976
