REGION,TECHNOLOGY,YEAR,VALUE,absolute_production
REGION1,DKELFOSSIL,2034,0.0,0.0
REGION1,DKELFOSSIL,2035,0.0,0.0
REGION1,DKELFOSSIL,2036,0.0,0.0
REGION1,DKELFOSSIL,2037,0.0,0.0
REGION1,DKELFOSSIL,2038,0.0,0.0
REGION1,DKELFOSSIL,2039,0.0,0.0
REGION1,DKELFOSSIL,2040,0.0,0.0
REGION1,DKELFOSSIL,2041,0.0,0.0
REGION1,DKELFOSSIL,2042,0.0,0.0
REGION1,DKELFOSSIL,2043,0.0,0.0
REGION1,DKELFOSSIL,2044,0.0,0.0
REGION1,DKELFOSSIL,2045,0.0,0.0
REGION1,DKELFOSSIL,2046,0.0,0.0
REGION1,DKELFOSSIL,2047,0.0,0.0
REGION1,DKELFOSSIL,2048,0.0,0.0
REGION1,DKELFOSSIL,2049,0.0,0.0
REGION1,DKELFOSSIL,2050,0.0,0.0
REGION1,DKELFOSSIL,2051,0.0,0.0
REGION1,DKELFOSSIL,2052,0.0,0.0
REGION1,DKELFOSSIL,2053,0.0,0.0
REGION1,DKELFOSSIL,2054,0.0,0.0
REGION1,DKELFOSSIL,2055,0.0,0.0
REGION1,DKELFOSSIL,2056,0.0,0.0
REGION1,DKELFOSSIL,2057,0.0,0.0
REGION1,DKELFOSSIL,2058,0.0,0.0
REGION1,DKELFOSSIL,2059,0.0,0.0
REGION1,DKELFOSSIL,2060,0.0,0.0
REGION1,ELFOSSIL,2015,0.0664,90.84
REGION1,ELFOSSIL,2016,0.0637,88.25
REGION1,ELFOSSIL,2017,0.06,83.26
REGION1,ELFOSSIL,2018,0.0306,42.96
REGION1,ELFOSSIL,2019,0.0293,40.7
REGION1,ELFOSSIL,2020,0.0282,38.9
REGION1,ELFOSSIL,2021,0.0398,56.39
REGION1,ELFOSSIL,2022,0.0506,78.79
REGION1,ELFOSSIL,2023,0.0408,63.79
REGION1,ELFOSSIL,2024,0.0208,33.02
REGION1,ELFOSSIL,2025,0.0171,27.7
REGION1,ELFOSSIL,2026,0.0126,20.79
REGION1,ELFOSSIL,2027,0.0121,20.62
REGION1,ELFOSSIL,2028,0.0105,18.41
REGION1,ELFOSSIL,2029,0.0039,6.88
REGION1,ELFOSSIL,2030,0.0063,11.53
REGION1,ELFOSSIL,2031,0.0,0.0
REGION1,ELFOSSIL,2032,0.0,0.06
REGION1,ELFOSSIL,2033,0.0006,1.19
REGION1,ELFOSSIL,2034,0.0029,6.09
REGION1,ELFOSSIL,2035,0.0,0.0
REGION1,ELFOSSIL,2036,0.0,0.0
REGION1,ELFOSSIL,2037,0.0,0.0
REGION1,ELFOSSIL,2038,0.0,0.0
REGION1,ELFOSSIL,2039,0.0,0.0
REGION1,ELFOSSIL,2040,0.0,0.0
REGION1,ELFOSSIL,2041,0.0,0.0
REGION1,ELFOSSIL,2042,0.0,0.0
REGION1,ELFOSSIL,2043,0.0,0.0
REGION1,ELFOSSIL,2044,0.0,0.0
REGION1,ELFOSSIL,2045,0.0,0.0
REGION1,ELFOSSIL,2046,0.0,0.0
REGION1,ELFOSSIL,2047,0.0,0.0
REGION1,ELFOSSIL,2048,0.0,0.0
REGION1,ELFOSSIL,2049,0.0,0.0
REGION1,ELFOSSIL,2050,0.0,0.0
REGION1,ELFOSSIL,2051,0.0,0.0
REGION1,ELFOSSIL,2052,0.0,0.0
REGION1,ELFOSSIL,2053,0.0,0.0
REGION1,ELFOSSIL,2054,0.0,0.0
REGION1,ELFOSSIL,2055,0.0,0.0
REGION1,ELFOSSIL,2056,0.0,0.0
REGION1,ELFOSSIL,2057,0.0,0.0
REGION1,ELFOSSIL,2058,0.0,0.0
REGION1,ELFOSSIL,2059,0.0,0.0
REGION1,ELFOSSIL,2060,0.0,0.0
REGION1,FIELFOSSIL,2015,0.2346,54.34
REGION1,FIELFOSSIL,2016,0.2071,46.27
REGION1,FIELFOSSIL,2017,0.1994,44.09
REGION1,FIELFOSSIL,2018,0.1109,27.24
REGION1,FIELFOSSIL,2019,0.116,28.49
REGION1,FIELFOSSIL,2020,0.1217,30.08
REGION1,FIELFOSSIL,2021,0.1645,43.0
REGION1,FIELFOSSIL,2022,0.1505,43.25
REGION1,FIELFOSSIL,2023,0.1353,39.85
REGION1,FIELFOSSIL,2024,0.0649,20.88
REGION1,FIELFOSSIL,2025,0.0469,15.56
REGION1,FIELFOSSIL,2026,0.029,9.92
REGION1,FIELFOSSIL,2027,0.0273,9.53
REGION1,FIELFOSSIL,2028,0.0186,6.88
REGION1,FIELFOSSIL,2029,0.019,6.88
REGION1,FIELFOSSIL,2030,0.0,0.0
REGION1,FIELFOSSIL,2031,0.0,0.0
REGION1,FIELFOSSIL,2032,0.0,0.0
REGION1,FIELFOSSIL,2033,0.0,0.0
REGION1,FIELFOSSIL,2034,0.0,0.0
REGION1,FIELFOSSIL,2035,0.0,0.0
REGION1,FIELFOSSIL,2036,0.0,0.0
REGION1,FIELFOSSIL,2037,0.0,0.0
REGION1,FIELFOSSIL,2038,0.0,0.0
REGION1,FIELFOSSIL,2039,0.0,0.0
REGION1,FIELFOSSIL,2040,0.0,0.0
REGION1,FIELFOSSIL,2041,0.0,0.0
REGION1,FIELFOSSIL,2042,0.0,0.0
REGION1,FIELFOSSIL,2043,0.0,0.0
REGION1,FIELFOSSIL,2044,0.0,0.0
REGION1,FIELFOSSIL,2045,0.0,0.0
REGION1,FIELFOSSIL,2046,0.0,0.0
REGION1,FIELFOSSIL,2047,0.0,0.0
REGION1,FIELFOSSIL,2048,0.0,0.0
REGION1,FIELFOSSIL,2049,0.0,0.0
REGION1,FIELFOSSIL,2050,0.0,0.0
REGION1,FIELFOSSIL,2051,0.0,0.0
REGION1,FIELFOSSIL,2052,0.0,0.0
REGION1,FIELFOSSIL,2053,0.0,0.0
REGION1,FIELFOSSIL,2054,0.0,0.0
REGION1,FIELFOSSIL,2055,0.0,0.0
REGION1,FIELFOSSIL,2056,0.0,0.0
REGION1,FIELFOSSIL,2057,0.0,0.0
REGION1,FIELFOSSIL,2058,0.0,0.0
REGION1,FIELFOSSIL,2059,0.0,0.0
REGION1,FIELFOSSIL,2060,0.0,0.0
REGION1,NOELFOSSIL,2015,0.0001,0.05
REGION1,NOELFOSSIL,2016,0.0001,0.04
REGION1,NOELFOSSIL,2017,0.0001,0.07
REGION1,NOELFOSSIL,2018,0.0001,0.04
REGION1,NOELFOSSIL,2019,0.0,0.01
REGION1,NOELFOSSIL,2020,0.0,0.01
REGION1,NOELFOSSIL,2021,0.0,0.01
REGION1,NOELFOSSIL,2022,0.021,11.53
REGION1,NOELFOSSIL,2023,0.0204,11.53
REGION1,NOELFOSSIL,2024,0.0195,11.53
REGION1,NOELFOSSIL,2025,0.0188,11.53
REGION1,NOELFOSSIL,2026,0.017,10.87
REGION1,NOELFOSSIL,2027,0.0166,11.09
REGION1,NOELFOSSIL,2028,0.0166,11.53
REGION1,NOELFOSSIL,2029,0.0,0.0
REGION1,NOELFOSSIL,2030,0.0152,11.53
REGION1,NOELFOSSIL,2031,0.0,0.0
REGION1,NOELFOSSIL,2032,0.0001,0.06
REGION1,NOELFOSSIL,2033,0.0014,1.19
REGION1,NOELFOSSIL,2034,0.0069,6.09
REGION1,NOELFOSSIL,2035,0.0,0.0
REGION1,NOELFOSSIL,2036,0.0,0.0
REGION1,NOELFOSSIL,2037,0.0,0.0
REGION1,NOELFOSSIL,2038,0.0,0.0
REGION1,NOELFOSSIL,2039,0.0,0.0
REGION1,NOELFOSSIL,2040,0.0,0.0
REGION1,NOELFOSSIL,2041,0.0,0.0
REGION1,NOELFOSSIL,2042,0.0,0.0
REGION1,NOELFOSSIL,2043,0.0,0.0
REGION1,NOELFOSSIL,2044,0.0,0.0
REGION1,NOELFOSSIL,2045,0.0,0.0
REGION1,NOELFOSSIL,2046,0.0,0.0
REGION1,NOELFOSSIL,2047,0.0,0.0
REGION1,NOELFOSSIL,2048,0.0,0.0
REGION1,NOELFOSSIL,2049,0.0,0.0
REGION1,NOELFOSSIL,2050,0.0,0.0
REGION1,NOELFOSSIL,2051,0.0,0.0
REGION1,NOELFOSSIL,2052,0.0,0.0
REGION1,NOELFOSSIL,2053,0.0,0.0
REGION1,NOELFOSSIL,2054,0.0,0.0
REGION1,NOELFOSSIL,2055,0.0,0.0
REGION1,NOELFOSSIL,2056,0.0,0.0
REGION1,NOELFOSSIL,2057,0.0,0.0
REGION1,NOELFOSSIL,2058,0.0,0.0
REGION1,NOELFOSSIL,2059,0.0,0.0
REGION1,NOELFOSSIL,2060,0.0,0.0
REGION1,SEELFOSSIL,2015,0.0061,3.43
REGION1,SEELFOSSIL,2016,0.0053,3.08
REGION1,SEELFOSSIL,2017,0.0046,2.73
REGION1,SEELFOSSIL,2018,0.0039,2.37
REGION1,SEELFOSSIL,2019,0.0035,2.01
REGION1,SEELFOSSIL,2020,0.0029,1.63
REGION1,SEELFOSSIL,2021,0.0,0.0
REGION1,SEELFOSSIL,2022,0.0,0.0
REGION1,SEELFOSSIL,2023,0.0,0.0
REGION1,SEELFOSSIL,2024,0.0,0.0
REGION1,SEELFOSSIL,2025,0.0,0.0
REGION1,SEELFOSSIL,2026,0.0,0.0
REGION1,SEELFOSSIL,2027,0.0,0.0
REGION1,SEELFOSSIL,2028,0.0,0.0
REGION1,SEELFOSSIL,2029,0.0,0.0
REGION1,SEELFOSSIL,2030,0.0,0.0
REGION1,SEELFOSSIL,2031,0.0,0.0
REGION1,SEELFOSSIL,2032,0.0,0.0
REGION1,SEELFOSSIL,2033,0.0,0.0
REGION1,SEELFOSSIL,2034,0.0,0.0
REGION1,SEELFOSSIL,2035,0.0,0.0
REGION1,SEELFOSSIL,2036,0.0,0.0
REGION1,SEELFOSSIL,2037,0.0,0.0
REGION1,SEELFOSSIL,2038,0.0,0.0
REGION1,SEELFOSSIL,2039,0.0,0.0
REGION1,SEELFOSSIL,2040,0.0,0.0
REGION1,SEELFOSSIL,2041,0.0,0.0
REGION1,SEELFOSSIL,2042,0.0,0.0
REGION1,SEELFOSSIL,2043,0.0,0.0
REGION1,SEELFOSSIL,2044,0.0,0.0
REGION1,SEELFOSSIL,2045,0.0,0.0
REGION1,SEELFOSSIL,2046,0.0,0.0
REGION1,SEELFOSSIL,2047,0.0,0.0
REGION1,SEELFOSSIL,2048,0.0,0.0
REGION1,SEELFOSSIL,2049,0.0,0.0
REGION1,SEELFOSSIL,2050,0.0,0.0
REGION1,SEELFOSSIL,2051,0.0,0.0
REGION1,SEELFOSSIL,2052,0.0,0.0
REGION1,SEELFOSSIL,2053,0.0,0.0
REGION1,SEELFOSSIL,2054,0.0,0.0
REGION1,SEELFOSSIL,2055,0.0,0.0
REGION1,SEELFOSSIL,2056,0.0,0.0
REGION1,SEELFOSSIL,2057,0.0,0.0
REGION1,SEELFOSSIL,2058,0.0,0.0
REGION1,SEELFOSSIL,2059,0.0,0.0
REGION1,SEELFOSSIL,2060,0.0,0.0
REGION1,DKELCCS,2015,0.0,0.0
REGION1,DKELCCS,2016,0.0,0.0
REGION1,DKELCCS,2017,0.0,0.0
REGION1,DKELCCS,2018,0.0,0.0
REGION1,DKELCCS,2019,0.0,0.0
REGION1,DKELCCS,2020,0.0,0.0
REGION1,DKELCCS,2021,0.0,0.0
REGION1,DKELCCS,2022,0.0,0.0
REGION1,DKELCCS,2023,0.0,0.0
REGION1,DKELCCS,2024,0.0,0.0
REGION1,DKELCCS,2025,0.0,0.0
REGION1,DKELCCS,2026,0.0,0.0
REGION1,DKELCCS,2027,0.0,0.0
REGION1,DKELCCS,2028,0.0,0.0
REGION1,DKELCCS,2029,0.0,0.0
REGION1,DKELCCS,2030,0.0,0.0
REGION1,DKELCCS,2031,0.0,0.0
REGION1,DKELCCS,2032,0.0,0.0
REGION1,DKELCCS,2033,0.0,0.0
REGION1,DKELCCS,2034,0.0,0.0
REGION1,DKELCCS,2035,0.0,0.0
REGION1,DKELCCS,2036,0.0,0.0
REGION1,DKELCCS,2037,0.0,0.0
REGION1,DKELCCS,2038,0.0,0.0
REGION1,DKELCCS,2039,0.001,0.16
REGION1,DKELCCS,2040,0.004,0.68
REGION1,DKELCCS,2041,0.0045,0.83
REGION1,DKELCCS,2042,0.0043,0.83
REGION1,DKELCCS,2043,0.005,1.07
REGION1,DKELCCS,2044,0.0147,3.2
REGION1,DKELCCS,2045,0.014,3.2
REGION1,DKELCCS,2046,0.0139,3.2
REGION1,DKELCCS,2047,0.0139,3.2
REGION1,DKELCCS,2048,0.0139,3.2
REGION1,DKELCCS,2049,0.0139,3.2
REGION1,DKELCCS,2050,0.0142,3.28
REGION1,DKELCCS,2051,0.0175,4.05
REGION1,DKELCCS,2052,0.0192,4.46
REGION1,DKELCCS,2053,0.021,4.87
REGION1,DKELCCS,2054,0.0216,5.02
REGION1,DKELCCS,2055,0.0222,5.02
REGION1,DKELCCS,2056,0.0223,5.02
REGION1,DKELCCS,2057,0.0229,5.02
REGION1,DKELCCS,2058,0.0235,5.02
REGION1,DKELCCS,2059,0.0232,5.02
REGION1,DKELCCS,2060,0.0227,5.02
REGION1,ELCCS,2015,0.0,0.0
REGION1,ELCCS,2016,0.0,0.0
REGION1,ELCCS,2017,0.0,0.0
REGION1,ELCCS,2018,0.0,0.0
REGION1,ELCCS,2019,0.0,0.0
REGION1,ELCCS,2020,0.0,0.0
REGION1,ELCCS,2021,0.0,0.0
REGION1,ELCCS,2022,0.0,0.0
REGION1,ELCCS,2023,0.0,0.0
REGION1,ELCCS,2024,0.0,0.0
REGION1,ELCCS,2025,0.0,0.0
REGION1,ELCCS,2026,0.0,0.0
REGION1,ELCCS,2027,0.0,0.0
REGION1,ELCCS,2028,0.0,0.0
REGION1,ELCCS,2029,0.0,0.0
REGION1,ELCCS,2030,0.0,0.0
REGION1,ELCCS,2031,0.0,0.0
REGION1,ELCCS,2032,0.0,0.0
REGION1,ELCCS,2033,0.0,0.0
REGION1,ELCCS,2034,0.0,0.0
REGION1,ELCCS,2035,0.0011,2.43
REGION1,ELCCS,2036,0.0034,7.47
REGION1,ELCCS,2037,0.0053,11.95
REGION1,ELCCS,2038,0.0076,17.51
REGION1,ELCCS,2039,0.0097,22.73
REGION1,ELCCS,2040,0.0119,28.54
REGION1,ELCCS,2041,0.014,34.03
REGION1,ELCCS,2042,0.0143,35.44
REGION1,ELCCS,2043,0.0157,39.62
REGION1,ELCCS,2044,0.0178,45.7
REGION1,ELCCS,2045,0.0201,52.3
REGION1,ELCCS,2046,0.0196,52.3
REGION1,ELCCS,2047,0.0214,58.05
REGION1,ELCCS,2048,0.0232,63.79
REGION1,ELCCS,2049,0.0249,69.53
REGION1,ELCCS,2050,0.0265,75.07
REGION1,ELCCS,2051,0.027,76.35
REGION1,ELCCS,2052,0.0273,77.62
REGION1,ELCCS,2053,0.0274,78.1
REGION1,ELCCS,2054,0.0273,78.25
REGION1,ELCCS,2055,0.0273,78.25
REGION1,ELCCS,2056,0.0274,78.25
REGION1,ELCCS,2057,0.0274,78.25
REGION1,ELCCS,2058,0.0273,78.25
REGION1,ELCCS,2059,0.0271,78.25
REGION1,ELCCS,2060,0.027,78.25
REGION1,FIELCCS,2015,0.0,0.0
REGION1,FIELCCS,2016,0.0,0.0
REGION1,FIELCCS,2017,0.0,0.0
REGION1,FIELCCS,2018,0.0,0.0
REGION1,FIELCCS,2019,0.0,0.0
REGION1,FIELCCS,2020,0.0,0.0
REGION1,FIELCCS,2021,0.0,0.0
REGION1,FIELCCS,2022,0.0,0.0
REGION1,FIELCCS,2023,0.0,0.0
REGION1,FIELCCS,2024,0.0,0.0
REGION1,FIELCCS,2025,0.0,0.0
REGION1,FIELCCS,2026,0.0,0.0
REGION1,FIELCCS,2027,0.0,0.0
REGION1,FIELCCS,2028,0.0,0.0
REGION1,FIELCCS,2029,0.0,0.0
REGION1,FIELCCS,2030,0.0,0.0
REGION1,FIELCCS,2031,0.0,0.0
REGION1,FIELCCS,2032,0.0,0.0
REGION1,FIELCCS,2033,0.0,0.0
REGION1,FIELCCS,2034,0.0,0.0
REGION1,FIELCCS,2035,0.0053,2.43
REGION1,FIELCCS,2036,0.011,5.07
REGION1,FIELCCS,2037,0.0195,9.06
REGION1,FIELCCS,2038,0.0308,14.62
REGION1,FIELCCS,2039,0.0408,19.57
REGION1,FIELCCS,2040,0.0461,22.23
REGION1,FIELCCS,2041,0.0568,27.57
REGION1,FIELCCS,2042,0.0593,28.99
REGION1,FIELCCS,2043,0.067,32.93
REGION1,FIELCCS,2044,0.0745,36.87
REGION1,FIELCCS,2045,0.0842,43.47
REGION1,FIELCCS,2046,0.0819,43.47
REGION1,FIELCCS,2047,0.0914,49.21
REGION1,FIELCCS,2048,0.0996,54.96
REGION1,FIELCCS,2049,0.1089,60.69
REGION1,FIELCCS,2050,0.1176,66.16
REGION1,FIELCCS,2051,0.1184,66.67
REGION1,FIELCCS,2052,0.1198,67.53
REGION1,FIELCCS,2053,0.1199,67.6
REGION1,FIELCCS,2054,0.1199,67.6
REGION1,FIELCCS,2055,0.12,67.6
REGION1,FIELCCS,2056,0.12,67.6
REGION1,FIELCCS,2057,0.12,67.6
REGION1,FIELCCS,2058,0.1202,67.6
REGION1,FIELCCS,2059,0.1202,67.6
REGION1,FIELCCS,2060,0.1203,67.6
REGION1,NOELCCS,2015,0.0,0.0
REGION1,NOELCCS,2016,0.0,0.0
REGION1,NOELCCS,2017,0.0,0.0
REGION1,NOELCCS,2018,0.0,0.0
REGION1,NOELCCS,2019,0.0,0.0
REGION1,NOELCCS,2020,0.0,0.0
REGION1,NOELCCS,2021,0.0,0.0
REGION1,NOELCCS,2022,0.0,0.0
REGION1,NOELCCS,2023,0.0,0.0
REGION1,NOELCCS,2024,0.0,0.0
REGION1,NOELCCS,2025,0.0,0.0
REGION1,NOELCCS,2026,0.0,0.0
REGION1,NOELCCS,2027,0.0,0.0
REGION1,NOELCCS,2028,0.0,0.0
REGION1,NOELCCS,2029,0.0,0.0
REGION1,NOELCCS,2030,0.0,0.0
REGION1,NOELCCS,2031,0.0,0.0
REGION1,NOELCCS,2032,0.0,0.0
REGION1,NOELCCS,2033,0.0,0.0
REGION1,NOELCCS,2034,0.0,0.0
REGION1,NOELCCS,2035,0.0,0.0
REGION1,NOELCCS,2036,0.0,0.0
REGION1,NOELCCS,2037,0.0,0.0
REGION1,NOELCCS,2038,0.0,0.0
REGION1,NOELCCS,2039,0.0,0.0
REGION1,NOELCCS,2040,0.0,0.0
REGION1,NOELCCS,2041,0.0,0.0
REGION1,NOELCCS,2042,0.0,0.0
REGION1,NOELCCS,2043,0.0,0.0
REGION1,NOELCCS,2044,0.0,0.0
REGION1,NOELCCS,2045,0.0,0.0
REGION1,NOELCCS,2046,0.0,0.0
REGION1,NOELCCS,2047,0.0,0.0
REGION1,NOELCCS,2048,0.0,0.0
REGION1,NOELCCS,2049,0.0,0.0
REGION1,NOELCCS,2050,0.0,0.0
REGION1,NOELCCS,2051,0.0,0.0
REGION1,NOELCCS,2052,0.0,0.0
REGION1,NOELCCS,2053,0.0,0.0
REGION1,NOELCCS,2054,0.0,0.0
REGION1,NOELCCS,2055,0.0,0.0
REGION1,NOELCCS,2056,0.0,0.0
REGION1,NOELCCS,2057,0.0,0.0
REGION1,NOELCCS,2058,0.0,0.0
REGION1,NOELCCS,2059,0.0,0.0
REGION1,NOELCCS,2060,0.0,0.0
REGION1,SEELCCS,2015,0.0,0.0
REGION1,SEELCCS,2016,0.0,0.0
REGION1,SEELCCS,2017,0.0,0.0
REGION1,SEELCCS,2018,0.0,0.0
REGION1,SEELCCS,2019,0.0,0.0
REGION1,SEELCCS,2020,0.0,0.0
REGION1,SEELCCS,2021,0.0,0.0
REGION1,SEELCCS,2022,0.0,0.0
REGION1,SEELCCS,2023,0.0,0.0
REGION1,SEELCCS,2024,0.0,0.0
REGION1,SEELCCS,2025,0.0,0.0
REGION1,SEELCCS,2026,0.0,0.0
REGION1,SEELCCS,2027,0.0,0.0
REGION1,SEELCCS,2028,0.0,0.0
REGION1,SEELCCS,2029,0.0,0.0
REGION1,SEELCCS,2030,0.0,0.0
REGION1,SEELCCS,2031,0.0,0.0
REGION1,SEELCCS,2032,0.0,0.0
REGION1,SEELCCS,2033,0.0,0.0
REGION1,SEELCCS,2034,0.0,0.0
REGION1,SEELCCS,2035,0.0,0.0
REGION1,SEELCCS,2036,0.0036,2.4
REGION1,SEELCCS,2037,0.0042,2.89
REGION1,SEELCCS,2038,0.0041,2.89
REGION1,SEELCCS,2039,0.0042,3.0
REGION1,SEELCCS,2040,0.0077,5.63
REGION1,SEELCCS,2041,0.0078,5.63
REGION1,SEELCCS,2042,0.0075,5.63
REGION1,SEELCCS,2043,0.0075,5.63
REGION1,SEELCCS,2044,0.0073,5.63
REGION1,SEELCCS,2045,0.0074,5.63
REGION1,SEELCCS,2046,0.0071,5.63
REGION1,SEELCCS,2047,0.0069,5.63
REGION1,SEELCCS,2048,0.0067,5.63
REGION1,SEELCCS,2049,0.0065,5.63
REGION1,SEELCCS,2050,0.0063,5.63
REGION1,SEELCCS,2051,0.0063,5.63
REGION1,SEELCCS,2052,0.0062,5.63
REGION1,SEELCCS,2053,0.0062,5.63
REGION1,SEELCCS,2054,0.0061,5.63
REGION1,SEELCCS,2055,0.006,5.63
REGION1,SEELCCS,2056,0.006,5.63
REGION1,SEELCCS,2057,0.006,5.63
REGION1,SEELCCS,2058,0.0059,5.63
REGION1,SEELCCS,2059,0.0058,5.63
REGION1,SEELCCS,2060,0.0058,5.63
