REGION,TECHNOLOGY,EMISSION,YEAR,VALUE
REGION1,DKWS00X00,DKPM25,2023,0.03136678187338181
REGION1,DKWS00X00,DKPM25,2024,0.031104812759596843
REGION1,DKWS00X00,DKPM25,2025,0.030842918025091728
REGION1,DKWS00X00,DKPM25,2026,0.030401648646963392
REGION1,DKWS00X00,DKPM25,2027,0.029960370054413987
REGION1,DKWS00X00,DKPM25,2028,0.029519096109704435
REGION1,DKWS00X00,DKPM25,2029,0.029077748581346173
REGION1,DKWS00X00,DKPM25,2030,0.028636478969385225
REGION1,DKWS00X00,DKPM25,2031,0.028118338108313014
REGION1,DKWS00X00,DKPM25,2032,0.027600125869242056
REGION1,DKWS00X00,DKPM25,2033,0.02708198413147119
REGION1,DKWS00X00,DKPM25,2034,0.026563768982583953
REGION1,DKWS00X00,DKPM25,2035,0.026045635466584116
REGION1,DKWS00X00,DKPM25,2036,0.025820093060292513
REGION1,DKWS00X00,DKPM25,2037,0.02559461650860451
REGION1,DKWS00X00,DKPM25,2038,0.025369082924537288
REGION1,DKWS00X00,DKPM25,2039,0.02514361321830397
REGION1,DKWS00X00,DKPM25,2040,0.024918073445383708
REGION1,DKWS00X00,DKPM25,2041,0.02488632715951018
REGION1,DKWS00X00,DKPM25,2042,0.02485458495449824
REGION1,DKWS00X00,DKPM25,2043,0.024822834286349398
REGION1,DKWS00X00,DKPM25,2044,0.02479116512130103
REGION1,DKWS00X00,DKPM25,2045,0.024759422764725158
REGION1,DKWS00X00,DKPM25,2046,0.02448511663315643
REGION1,DKWS00X00,DKPM25,2047,0.02421080878900018
REGION1,DKWS00X00,DKPM25,2048,0.023936502399342266
REGION1,DKWS00X00,DKPM25,2049,0.02366219477725486
REGION1,DKWS00X00,DKPM25,2050,0.023387883223213165
REGION1,DKWS00X00,DKPM25,2051,0.023083838127359084
REGION1,DKWS00X00,DKPM25,2052,0.022783730704363746
REGION1,DKWS00X00,DKPM25,2053,0.022487566184451288
REGION1,DKWS00X00,DKPM25,2054,0.0221951965751773
REGION1,DKWS00X00,DKPM25,2055,0.021906684705568884
REGION1,DKWS00X00,DKPM25,2056,0.021578108506705572
REGION1,DKWS00X00,DKPM25,2057,0.021254440691765967
REGION1,DKWS00X00,DKPM25,2058,0.020935601163766398
REGION1,DKWS00X00,DKPM25,2059,0.02062151874054694
REGION1,DKWS00X00,DKPM25,2060,0.020312197801658015
REGION1,FIBMSTPH3,FIPM25,2015,0.011156804237427684
REGION1,FIBMSTPH3,FIPM25,2016,0.011156807515761959
REGION1,FIBMSTPH3,FIPM25,2017,0.011156808213409823
REGION1,FIBMSTPH3,FIPM25,2018,0.011156803553403082
REGION1,FIBMSTPH3,FIPM25,2019,0.011156807724184313
REGION1,FIBMSTPH3,FIPM25,2034,0.5087792188306768
REGION1,FIBMSTPH3,FIPM25,2035,1.3756404280061238
REGION1,FIBMSTPH3,FIPM25,2036,1.6647929223971545
REGION1,FIBMSTPH3,FIPM25,2037,2.101709544297641
REGION1,FIBMSTPH3,FIPM25,2038,3.3955507015766195
REGION1,FIBMSTPH3,FIPM25,2039,3.937516978763188
REGION1,FIBMSTPH3,FIPM25,2040,4.229450363640827
REGION1,FIBMSTPH3,FIPM25,2041,4.6615441437675855
REGION1,FIBMSTPH3,FIPM25,2042,5.093635375607494
REGION1,FIBMSTPH3,FIPM25,2043,5.525388490592695
REGION1,FIBMSTPH3,FIPM25,2044,5.95747652566496
REGION1,FIBMSTPH3,FIPM25,2045,10.18226629714433
REGION1,FIBMSTPH3,FIPM25,2046,10.91741356988468
REGION1,FIBMSTPH3,FIPM25,2047,12.645022449157624
REGION1,FIBMSTPH3,FIPM25,2048,14.338158308428216
REGION1,FIBMSTPH3,FIPM25,2049,15.379627758610162
REGION1,FIBMSTPH3,FIPM25,2050,15.37962729504074
REGION1,FIBMSTPH3,FIPM25,2051,15.379627285470535
REGION1,FIBMSTPH3,FIPM25,2052,15.379627009437787
REGION1,FIBMSTPH3,FIPM25,2053,15.379626769670208
REGION1,FIBMSTPH3,FIPM25,2054,15.379627315085422
REGION1,FIBMSTPH3,FIPM25,2055,15.37962742576857
REGION1,FIBMSTPH3,FIPM25,2056,15.379627547805592
REGION1,FIBMSTPH3,FIPM25,2057,15.37962786666668
REGION1,FIBMSTPH3,FIPM25,2058,15.379627703527172
REGION1,FIBMSTPH3,FIPM25,2059,15.37962783551184
REGION1,FIBMSTPH3,FIPM25,2060,15.379628009454565
REGION1,FICO00I00,CO2,2015,4958.902055773013
REGION1,FICO00I00,CO2,2016,4806.571434801923
REGION1,FICO00I00,CO2,2017,5076.985472388722
REGION1,FICO00I00,CO2,2018,2208.196221779729
REGION1,FICO00I00,CO2,2019,1552.0753765807976
REGION1,FICO00I00,CO2,2020,1475.0008843895969
REGION1,FICO00I00,CO2,2021,4130.439743194199
REGION1,FICO00I00,CO2,2022,4319.888622992459
REGION1,FICO00I00,CO2,2023,1505.0882230627685
REGION1,FICO00X00,CO2,2015,3817.0738337534103
REGION1,FICO00X00,CO2,2016,3906.5321816060095
REGION1,FICO00X00,CO2,2017,3995.9810052984794
REGION1,FICO00X00,CO2,2018,4085.442738164501
REGION1,FICO00X00,CO2,2019,4174.899572001182
REGION1,FICO00X00,CO2,2020,4264.356867227169
REGION1,FICO00X00,CO2,2021,4387.168261468508
REGION1,FICO00X00,CO2,2022,4509.977709441756
REGION1,FICO00X00,CO2,2023,4632.79842659019
REGION1,FICO00X00,CO2,2024,2234.3733172730285
REGION1,FICO00X00,CO2,2025,2164.663856721399
REGION1,FICO00X00,CO2,2026,2159.4452152174686
REGION1,FICO00X00,CO2,2027,2068.490622147744
REGION1,FICO00X00,CO2,2028,1491.0907965347462
REGION1,FICO00X00,CO2,2029,1487.4698564165706
REGION1,FICOCHPH3,FIPM25,2015,0.055999971136563846
REGION1,FICOCHPH3,FIPM25,2016,0.055999970164036295
REGION1,FICOCHPH3,FIPM25,2017,0.05879999874652324
REGION1,FICOCHPH3,FIPM25,2018,0.02508598609923429
REGION1,FICOCHPH3,FIPM25,2019,0.018459547020154597
REGION1,FICOCHPH3,FIPM25,2020,0.01903953569890004
REGION1,FICOCHPH3,FIPM25,2021,0.05454405105762766
REGION1,FICOCHPH3,FIPM25,2022,0.05879996393167935
REGION1,FICOCHPH3,FIPM25,2023,0.043915822997638035
REGION1,FICOCHPH3,FIPM25,2024,0.028604468754639966
REGION1,FICOCHPH3,FIPM25,2025,0.027778855727947735
REGION1,FICOCHPH3,FIPM25,2026,0.027778854784073576
REGION1,FICOCHPH3,FIPM25,2027,0.026673284674022853
REGION1,FICOCHPH3,FIPM25,2028,0.019274297748318202
REGION1,FICOCHPH3,FIPM25,2029,0.019274297124572393
REGION1,FICOSTPH3,FIPM25,2015,0.05880000237052827
REGION1,FICOSTPH3,FIPM25,2016,0.058800004686039735
REGION1,FICOSTPH3,FIPM25,2017,0.06159996585304688
REGION1,FICOSTPH3,FIPM25,2018,0.06159999478053843
REGION1,FICOSTPH3,FIPM25,2019,0.061599990390329984
REGION1,FICOSTPH3,FIPM25,2020,0.06159999881031359
REGION1,FICOSTPH3,FIPM25,2021,0.06160000147829767
REGION1,FICOSTPH3,FIPM25,2022,0.06159998371470038
REGION1,FICOSTPH3,FIPM25,2023,0.039558755387437985
REGION1,FIHGSRPH2,FIPM25,2015,0.03574551738454942
REGION1,FIHGSRPH2,FIPM25,2016,0.03574551738454942
REGION1,FIHGSRPH2,FIPM25,2017,0.03574551738454942
REGION1,FIHGSRPH2,FIPM25,2018,0.03574551738454942
REGION1,FIHGSRPH2,FIPM25,2019,0.03574551738454942
REGION1,FIHGSRPH2,FIPM25,2020,0.03574551738454942
REGION1,FIHGSRPH2,FIPM25,2021,0.036937034630701054
REGION1,FIHGSRPH2,FIPM25,2022,0.038128551876852705
REGION1,FIHGSRPH2,FIPM25,2023,0.03932006912300436
REGION1,FIHGSRPH2,FIPM25,2024,0.040511586369156014
REGION1,FIHGSRPH2,FIPM25,2025,0.04170310361530764
REGION1,FIHGSRPH2,FIPM25,2026,0.042894620861459294
REGION1,FIHGSRPH2,FIPM25,2027,0.04408613810761094
REGION1,FIHGSRPH2,FIPM25,2028,0.0452776553537626
REGION1,FIHGSRPH2,FIPM25,2029,0.04646917259991423
REGION1,FIHGSRPH2,FIPM25,2030,0.04766068984606589
REGION1,FIHGSRPH2,FIPM25,2031,0.04885220709221754
REGION1,FIHGSRPH2,FIPM25,2032,0.050043724338369185
REGION1,FIHGSRPH2,FIPM25,2033,0.05123524158452084
REGION1,FIHGSRPH2,FIPM25,2034,0.0524267588306725
REGION1,FIHGSRPH2,FIPM25,2035,0.0536182760768241
REGION1,FIHGSRPH2,FIPM25,2036,0.05371067835676798
REGION1,FIHGSRPH2,FIPM25,2037,0.05371067835676798
REGION1,FIHGSRPH2,FIPM25,2038,0.05371067835676798
REGION1,FIHGSRPH2,FIPM25,2039,0.05371067835676798
REGION1,FIHGSRPH2,FIPM25,2040,0.05371067835676798
REGION1,FIHGSRPH2,FIPM25,2041,0.05371067835676798
REGION1,FIHGSRPH2,FIPM25,2042,0.05371067835676798
REGION1,FIHGSRPH2,FIPM25,2043,0.05371067835676798
REGION1,FIHGSRPH2,FIPM25,2044,0.05371067835676798
REGION1,FIHGSRPH2,FIPM25,2045,0.05371067835676798
REGION1,FIHYDMPH1,FIHO,2015,4.9254629420751295
REGION1,FIHYDMPH1,FIHO,2016,4.861587507967856
REGION1,FIHYDMPH1,FIHO,2017,4.746791296068246
REGION1,FIHYDMPH1,FIHO,2018,4.636509974290264
REGION1,FIHYDMPH1,FIHO,2019,4.636509974290264
REGION1,FIHYDMPH1,FIHO,2020,4.636509974290264
REGION1,FIHYDMPH1,FIHO,2021,4.636509974290264
REGION1,FIHYDMPH1,FIHO,2022,4.590334961682594
REGION1,FIHYDMPH1,FIHO,2023,4.513376607336483
REGION1,FIHYDMPH1,FIHO,2024,4.513376611398759
REGION1,FIHYDMPH1,FIHO,2025,4.513376607336483
REGION1,FIHYDMPH1,FIHO,2026,4.513376607336483
REGION1,FIHYDMPH1,FIHO,2027,4.513376607336483
REGION1,FIHYDMPH1,FIHO,2028,4.513376607336483
REGION1,FIHYDMPH1,FIHO,2029,4.513376607336483
REGION1,FIHYDMPH1,FIHO,2030,4.513376599990394
REGION1,FIHYDMPH1,FIHO,2031,4.513376637846519
REGION1,FIHYDMPH1,FIHO,2032,4.494137018749949
REGION1,FIHYDMPH1,FIHO,2033,4.494137018749949
REGION1,FIHYDMPH1,FIHO,2034,4.4620710720935435
REGION1,FIHYDMPH1,FIHO,2035,4.455657841576894
REGION1,FIHYDMPH1,FIHO,2036,4.455657841576894
REGION1,FIHYDMPH1,FIHO,2037,4.31790238729735
REGION1,FIHYDMPH1,FIHO,2038,4.088309963498122
REGION1,FIHYDMPH1,FIHO,2039,4.061374507285206
REGION1,FIHYDMPH1,FIHO,2040,4.061374539476974
REGION1,FIHYDMPH1,FIHO,2041,3.908304372682559
REGION1,FIHYDMPH1,FIHO,2042,3.750539749648712
REGION1,FIHYDMPH1,FIHO,2043,3.7500908225393395
REGION1,FIHYDMPH1,FIHO,2044,3.744601126595982
REGION1,FIHYDMPH1,FIHO,2045,3.744601126595982
REGION1,FIHYDMPH1,FIHO,2046,3.744601126595982
REGION1,FIHYDMPH1,FIHO,2047,3.744601126595982
REGION1,FIHYDMPH1,FIHO,2048,3.744601126595982
REGION1,FIHYDMPH1,FIHO,2049,3.662832875103242
REGION1,FIHYDMPH1,FIHO,2050,3.662832875103242
REGION1,FIHYDMPH1,FIHO,2051,3.662832875103242
REGION1,FIHYDMPH1,FIHO,2052,3.662832875103242
REGION1,FIHYDMPH1,FIHO,2053,3.5820266030398233
REGION1,FIHYDMPH1,FIHO,2054,3.5820266030398233
REGION1,FIHYDMPH1,FIHO,2055,1.3805302658301324
REGION1,FIHYDMPH1,FIHO,2056,1.3805302658301324
REGION1,FIHYDMPH1,FIHO,2057,1.3805302658301324
REGION1,FIHYDMPH1,FIHO,2058,1.3805302658301324
REGION1,FIHYDMPH1,FIHO,2059,1.3805302658301324
REGION1,FIHYDMPH1,FIHO,2060,1.3805302658301324
REGION1,FIHYDMPH2,FIHO,2015,35.7368946042752
REGION1,FIHYDMPH2,FIHO,2016,35.736894955260205
REGION1,FIHYDMPH2,FIHO,2017,35.73689419272417
REGION1,FIHYDMPH2,FIHO,2018,33.38966461795434
REGION1,FIHYDMPH2,FIHO,2019,32.255811584934136
REGION1,FIHYDMPH2,FIHO,2020,32.2558120489606
REGION1,FIHYDMPH2,FIHO,2021,32.25581132926414
REGION1,FIHYDMPH2,FIHO,2022,32.255811324858485
REGION1,FIHYDMPH2,FIHO,2023,32.255811324858485
REGION1,FIHYDMPH2,FIHO,2024,32.25581199938656
REGION1,FIHYDMPH2,FIHO,2025,32.091633979265694
REGION1,FIHYDMPH2,FIHO,2026,31.334876358608735
REGION1,FIHYDMPH2,FIHO,2027,31.33487682308003
REGION1,FIHYDMPH2,FIHO,2028,30.991129045301058
REGION1,FIHYDMPH2,FIHO,2029,27.82685793124018
REGION1,FIHYDMPH2,FIHO,2030,27.2573660403914
REGION1,FIHYDMPH2,FIHO,2031,26.5326747544553
REGION1,FIHYDMPH2,FIHO,2032,26.53267574760253
REGION1,FIHYDMPH2,FIHO,2033,25.88237724910312
REGION1,FIHYDMPH2,FIHO,2034,24.80496066339003
REGION1,FIHYDMPH2,FIHO,2035,23.181139359297163
REGION1,FIHYDMPH2,FIHO,2036,22.34998821222716
REGION1,FIHYDMPH2,FIHO,2037,20.369593756176986
REGION1,FIHYDMPH2,FIHO,2038,20.21439440824567
REGION1,FIHYDMPH2,FIHO,2039,18.534137026024876
REGION1,FIHYDMPH2,FIHO,2040,16.519110982727838
REGION1,FIHYDMPH2,FIHO,2041,15.090250543496044
REGION1,FIHYDMPH2,FIHO,2042,15.090250344563255
REGION1,FIHYDMPH2,FIHO,2043,13.987180902406
REGION1,FIHYDMPH2,FIHO,2044,13.794785016540768
REGION1,FIHYDMPH2,FIHO,2045,12.114527613317232
REGION1,FIHYDMPH2,FIHO,2046,12.114527706499143
REGION1,FIHYDMPH2,FIHO,2047,11.620711506263056
REGION1,FIHYDMPH2,FIHO,2048,11.62071134120093
REGION1,FIHYDMPH2,FIHO,2049,11.620711595646657
REGION1,FIHYDMPH2,FIHO,2050,11.620711506263056
REGION1,FIHYDMPH2,FIHO,2051,10.00202086344952
REGION1,FIHYDMPH2,FIHO,2052,8.783513509369683
REGION1,FIHYDMPH2,FIHO,2053,8.783513568745475
REGION1,FIHYDMPH2,FIHO,2054,8.78351357693027
REGION1,FIHYDMPH2,FIHO,2055,8.783513568745475
REGION1,FIHYDMPH2,FIHO,2056,7.078886008455938
REGION1,FIHYDMPH2,FIHO,2057,7.078886008455938
REGION1,FIHYDMPH2,FIHO,2058,6.904447024085431
REGION1,FIHYDMPH2,FIHO,2059,6.904447070758895
REGION1,FIHYDMPH2,FIHO,2060,6.904447070758895
REGION1,FIHYDMPH3,FIHO,2023,9.057518948607758
REGION1,FIHYDMPH3,FIHO,2024,12.407745005798322
REGION1,FIHYDMPH3,FIHO,2025,12.407745005798322
REGION1,FIHYDMPH3,FIHO,2026,12.40774500579832
REGION1,FIHYDMPH3,FIHO,2027,12.407745005798322
REGION1,FIHYDMPH3,FIHO,2028,12.407745005798326
REGION1,FIHYDMPH3,FIHO,2029,14.50445456483046
REGION1,FIHYDMPH3,FIHO,2030,22.69923022567891
REGION1,FIHYDMPH3,FIHO,2031,22.699229845536408
REGION1,FIHYDMPH3,FIHO,2032,24.14316063579521
REGION1,FIHYDMPH3,FIHO,2033,24.419691715301436
REGION1,FIHYDMPH3,FIHO,2034,26.61294167055717
REGION1,FIHYDMPH3,FIHO,2035,28.593176156076183
REGION1,FIHYDMPH3,FIHO,2036,29.494325379346346
REGION1,FIHYDMPH3,FIHO,2037,31.672476179946372
REGION1,FIHYDMPH3,FIHO,2038,32.127267373103095
REGION1,FIHYDMPH3,FIHO,2039,33.90446069547831
REGION1,FIHYDMPH3,FIHO,2040,35.979486941740866
REGION1,FIHYDMPH3,FIHO,2041,37.56141675398638
REGION1,FIHYDMPH3,FIHO,2042,37.71918145760106
REGION1,FIHYDMPH3,FIHO,2043,38.82270097959401
REGION1,FIHYDMPH3,FIHO,2044,39.0205865627403
REGION1,FIHYDMPH3,FIHO,2045,40.70084337517211
REGION1,FIHYDMPH3,FIHO,2046,41.20084373708568
REGION1,FIHYDMPH3,FIHO,2047,42.18465961204617
REGION1,FIHYDMPH3,FIHO,2048,42.68465841537652
REGION1,FIHYDMPH3,FIHO,2049,43.256426214562964
REGION1,FIHYDMPH3,FIHO,2050,43.74642596583392
REGION1,FIHYDMPH3,FIHO,2051,45.66511650031282
REGION1,FIHYDMPH3,FIHO,2052,47.18362488078021
REGION1,FIHYDMPH3,FIHO,2053,47.554431332635495
REGION1,FIHYDMPH3,FIHO,2054,47.85443135360559
REGION1,FIHYDMPH3,FIHO,2055,50.35592571133925
REGION1,FIHYDMPH3,FIHO,2056,52.3705544892033
REGION1,FIHYDMPH3,FIHO,2057,52.37055448920329
REGION1,FIHYDMPH3,FIHO,2058,52.37055267848885
REGION1,FIHYDMPH3,FIHO,2059,52.37055426753604
REGION1,FIHYDMPH3,FIHO,2060,52.37055448920331
REGION1,FING00I00,CO2,2015,2539.1849233448374
REGION1,FING00I00,CO2,2016,1836.8879221672896
REGION1,FING00I00,CO2,2017,1476.1597694226919
REGION1,FING00I00,CO2,2018,1382.6199440818757
REGION1,FING00I00,CO2,2019,1382.6199440818757
REGION1,FING00I00,CO2,2020,1382.6199440818757
REGION1,FING00I00,CO2,2021,1428.7072755512713
REGION1,FING00I00,CO2,2022,1563.3207700062214
REGION1,FING00I00,CO2,2023,2406.4591838863175
REGION1,FING00I00,CO2,2024,2449.659967973623
REGION1,FING00I00,CO2,2025,2159.3034682679804
REGION1,FING00I00,CO2,2026,1659.1439328982506
REGION1,FING00I00,CO2,2027,1705.2312643676462
REGION1,FING00I00,CO2,2028,1751.3185958370427
REGION1,FING00I00,CO2,2029,1797.4059273064381
REGION1,FING00I00,CO2,2030,1843.4932587758342
REGION1,FING00I00,CO2,2031,1889.5805902452307
REGION1,FING00I00,CO2,2032,1935.6679217146266
REGION1,FING00I00,CO2,2033,1981.7552531840226
REGION1,FING00I00,CO2,2034,2027.842584653419
REGION1,FING00I00,CO2,2035,2073.9299161228128
REGION1,FING00I00,CO2,2036,2120.017247592211
REGION1,FING00I00,CO2,2037,2166.1045790616054
REGION1,FING00I00,CO2,2038,2212.1919105310026
REGION1,FING00I00,CO2,2039,2258.279242000397
REGION1,FING00I00,CO2,2040,2304.366573469794
REGION1,FING00I00,CO2,2041,2350.4539049391888
REGION1,FING00I00,CO2,2042,2396.5412364085846
REGION1,FING00I00,CO2,2043,2442.6285678779814
REGION1,FING00I00,CO2,2044,2488.715899347376
REGION1,FING00I00,CO2,2045,2534.803230816772
REGION1,FING00I00,CO2,2046,2580.8905622861676
REGION1,FING00I00,CO2,2047,2626.977893755565
REGION1,FING00I00,CO2,2048,2673.065225224961
REGION1,FING00I00,CO2,2049,2719.1525566943565
REGION1,FING00I00,CO2,2050,2765.239888163752
REGION1,FING00I00,CO2,2051,2811.3272196331477
REGION1,FING00I00,CO2,2052,2857.414551102542
REGION1,FING00I00,CO2,2053,2903.50188257194
REGION1,FING00I00,CO2,2054,2949.5892140413357
REGION1,FING00I00,CO2,2055,2995.6765455107306
REGION1,FING00I00,CO2,2056,3041.763876980125
REGION1,FING00I00,CO2,2057,3087.8512084495223
REGION1,FING00I00,CO2,2058,3133.9385399189187
REGION1,FING00I00,CO2,2059,3180.0258713883145
REGION1,FING00I00,CO2,2060,3226.113202857709
REGION1,FINGCCPH2,FIPM25,2015,0.0026676919611123002
REGION1,FINGCCPH2,FIPM25,2016,0.0010548342210304953
REGION1,FINGCCPH2,FIPM25,2017,0.00021867146526943787
REGION1,FINGCCPH2,FIPM25,2022,0.00021260480809743004
REGION1,FINGCCPH2,FIPM25,2023,0.0021337255870333416
REGION1,FINGCCPH2,FIPM25,2024,0.0021337256509817077
REGION1,FINGCCPH2,FIPM25,2025,0.0013247732303450575
REGION1,FISOUTPH2,FISO,2015,0.044728970035658885
REGION1,FISOUTPH2,FISO,2016,0.044728970035658885
REGION1,FISOUTPH2,FISO,2017,0.044728970035658885
REGION1,FISOUTPH2,FISO,2018,0.044728970035658885
REGION1,FISOUTPH2,FISO,2019,0.044728970035658885
REGION1,FISOUTPH2,FISO,2020,0.04472897003565889
REGION1,FISOUTPH2,FISO,2021,0.04472897003565889
REGION1,FISOUTPH2,FISO,2022,0.044728970035658885
REGION1,FISOUTPH2,FISO,2023,0.044728970035658885
REGION1,FISOUTPH2,FISO,2024,0.044728970035658885
REGION1,FISOUTPH2,FISO,2025,0.044728970035658885
REGION1,FISOUTPH2,FISO,2026,0.044728970035658885
REGION1,FISOUTPH2,FISO,2027,0.044728970035658885
REGION1,FISOUTPH2,FISO,2028,0.044728970035658885
REGION1,FISOUTPH2,FISO,2029,0.04472897003565889
REGION1,FISOUTPH2,FISO,2030,2.3499977617669714
REGION1,FISOUTPH2,FISO,2031,2.3499977617669687
REGION1,FISOUTPH2,FISO,2032,3.429996733132218
REGION1,FISOUTPH2,FISO,2033,3.9599962283392363
REGION1,FISOUTPH2,FISO,2034,4.49999571402186
REGION1,FISOUTPH2,FISO,2035,5.0399951997044825
REGION1,FISOUTPH2,FISO,2036,5.199995047314148
REGION1,FISOUTPH2,FISO,2037,5.34999490444821
REGION1,FISOUTPH2,FISO,2038,5.509994752057876
REGION1,FISOUTPH2,FISO,2039,5.669994599667542
REGION1,FISOUTPH2,FISO,2040,5.829994447277208
REGION1,FISOUTPH2,FISO,2041,5.87999439965523
REGION1,FISOUTPH2,FISO,2042,5.9299943520332485
REGION1,FISOUTPH2,FISO,2043,5.969994313935666
REGION1,FISOUTPH2,FISO,2044,6.019994266313688
REGION1,FISOUTPH2,FISO,2045,6.069994218691709
REGION1,FISOUTPH2,FISO,2046,6.119994171069729
REGION1,FISOUTPH2,FISO,2047,6.159994132972147
REGION1,FISOUTPH2,FISO,2048,6.209994085350166
REGION1,FISOUTPH2,FISO,2049,6.259994037728186
REGION1,FISOUTPH2,FISO,2050,6.299993999630601
REGION1,FISOUTPH2,FISO,2051,6.329993971057416
REGION1,FISOUTPH2,FISO,2052,6.359993942484229
REGION1,FISOUTPH2,FISO,2053,6.399993904386646
REGION1,FISOUTPH2,FISO,2054,6.429993875813455
REGION1,FISOUTPH2,FISO,2055,6.459993847240269
REGION1,FISOUTPH2,FISO,2056,6.489993818667082
REGION1,FISOUTPH2,FISO,2057,6.529993780569498
REGION1,FISOUTPH2,FISO,2058,6.559993751996312
REGION1,FISOUTPH2,FISO,2059,6.589993723423123
REGION1,FISOUTPH2,FISO,2060,6.619993694849936
REGION1,FIWIOFPH3,FIWO,2015,0.29658094701733345
REGION1,FIWIOFPH3,FIWO,2016,0.29658094701733345
REGION1,FIWIOFPH3,FIWO,2017,0.29658094701733345
REGION1,FIWIOFPH3,FIWO,2018,0.29658094701733345
REGION1,FIWIOFPH3,FIWO,2019,0.29658094701733345
REGION1,FIWIOFPH3,FIWO,2020,0.29658094701733345
REGION1,FIWIOFPH3,FIWO,2021,0.29658094701733345
REGION1,FIWIOFPH3,FIWO,2022,0.29658094701733345
REGION1,FIWIOFPH3,FIWO,2023,0.29658094701733345
REGION1,FIWIOFPH3,FIWO,2024,0.2891382312366704
REGION1,FIWIOFPH3,FIWO,2025,0.2891382312366704
REGION1,FIWIOFPH3,FIWO,2026,0.2891382312366704
REGION1,FIWIOFPH3,FIWO,2027,0.2891382312366704
REGION1,FIWIOFPH3,FIWO,2028,0.2891382312366704
REGION1,FIWIOFPH3,FIWO,2029,0.2891382312366704
REGION1,FIWIOFPH3,FIWO,2030,0.2891382312366704
REGION1,FIWIOFPH3,FIWO,2031,0.2891382312366704
REGION1,FIWIOFPH3,FIWO,2032,0.2891382312366704
REGION1,FIWIOFPH3,FIWO,2033,0.2891382312366704
REGION1,FIWIOFPH3,FIWO,2034,0.2891382312366704
REGION1,FIWIONPH3,FIWI,2015,6.053095538761838
REGION1,FIWIONPH3,FIWI,2016,6.053095538761838
REGION1,FIWIONPH3,FIWI,2017,6.053095538761838
REGION1,FIWIONPH3,FIWI,2018,6.053095538761838
REGION1,FIWIONPH3,FIWI,2019,6.053095538761838
REGION1,FIWIONPH3,FIWI,2020,6.053095538761838
REGION1,FIWIONPH3,FIWI,2021,6.053095538761838
REGION1,FIWIONPH3,FIWI,2022,6.053095538761838
REGION1,FIWIONPH3,FIWI,2023,6.013312298532038
REGION1,FIWIONPH3,FIWI,2024,5.662313330934951
REGION1,FIWIONPH3,FIWI,2025,5.662313330934951
REGION1,FIWIONPH3,FIWI,2026,5.652241624547659
REGION1,FIWIONPH3,FIWI,2027,5.632098211773078
REGION1,FIWIONPH3,FIWI,2028,5.516323946851169
REGION1,FIWIONPH3,FIWI,2029,5.3103575512310695
REGION1,FIWIONPH3,FIWI,2030,5.238495926157748
REGION1,FIWIONPH3,FIWI,2031,5.167993981446712
REGION1,FIWIONPH3,FIWI,2032,4.8275703055562795
REGION1,FIWIONPH3,FIWI,2033,4.6160644714231704
REGION1,FIWIONPH3,FIWI,2034,4.585849352261298
REGION1,FIWIONPH3,FIWI,2035,4.333855258451279
REGION1,FIWIONPH3,FIWI,2036,4.0590991082059835
REGION1,FIWIONPH3,FIWI,2037,3.4173299772078063
REGION1,FIWIONPH3,FIWI,2038,1.8028354433250733
REGION1,FIWIONPN3,FIWI,2015,3.88198899445128
REGION1,FIWIONPN3,FIWI,2016,3.88198899445128
REGION1,FIWIONPN3,FIWI,2017,3.88198899445128
REGION1,FIWIONPN3,FIWI,2018,3.88198899445128
REGION1,FIWIONPN3,FIWI,2019,3.88198899445128
REGION1,FIWIONPN3,FIWI,2020,3.88198899445128
REGION1,FIWIONPN3,FIWI,2021,3.88198899445128
REGION1,FIWIONPN3,FIWI,2022,14.261638712235454
REGION1,FIWIONPN3,FIWI,2023,24.641288430019628
REGION1,FIWIONPN3,FIWI,2024,40.210763006695885
REGION1,FIWIONPN3,FIWI,2025,55.78023758337215
REGION1,FIWIONPN3,FIWI,2026,71.34971216004841
REGION1,FIWIONPN3,FIWI,2027,92.10901159561675
REGION1,FIWIONPN3,FIWI,2028,112.8683110311851
REGION1,FIWIONPN3,FIWI,2029,133.62761046675345
REGION1,FIWIONPN3,FIWI,2030,159.57673476121388
REGION1,FIWIONPN3,FIWI,2031,185.52585905567432
REGION1,FIWIONPN3,FIWI,2032,211.47498335013475
REGION1,FIWIONPN3,FIWI,2033,242.61393250348723
REGION1,FIWIONPN3,FIWI,2034,254.6140540225468
REGION1,FIWIONPN3,FIWI,2035,254.8660481158622
REGION1,FIWIONPN3,FIWI,2036,255.1408042655683
REGION1,FIWIONPN3,FIWI,2037,255.78257339530714
REGION1,FIWIONPN3,FIWI,2038,257.39706792602135
REGION1,FIWIONPN3,FIWI,2039,259.1999033658081
REGION1,FIWIONPN3,FIWI,2040,259.1999033658081
REGION1,FIWIONPN3,FIWI,2041,259.1999033658081
REGION1,FIWIONPN3,FIWI,2042,259.1999033658081
REGION1,FIWIONPN3,FIWI,2043,259.1999033658081
REGION1,FIWIONPN3,FIWI,2044,259.1999033658081
REGION1,FIWIONPN3,FIWI,2045,259.1999033658081
REGION1,FIWIONPN3,FIWI,2046,259.19990336580815
REGION1,FIWIONPN3,FIWI,2047,259.1999033658081
REGION1,FIWIONPN3,FIWI,2048,259.19990336580815
REGION1,FIWIONPN3,FIWI,2049,259.1999033658081
REGION1,FIWIONPN3,FIWI,2050,259.19990336580815
